timestamp,duration,status
2026-01-26T11:08:46.546Z,372.903,not-afk
2026-01-26T11:08:46.546Z,64.513,not-afk
2026-01-26T11:08:46.546Z,64.513,not-afk
2026-01-26T11:08:46.546Z,64.513,not-afk
2026-01-26T11:08:46.546Z,64.51,not-afk
2026-01-26T11:03:38.644Z,307.91,afk
2026-01-26T11:03:38.644Z,209.91,afk
2026-01-26T11:03:38.644Z,204.894,afk
2026-01-26T10:44:52.276Z,1126.386,not-afk
2026-01-26T10:44:52.276Z,194.285,not-afk
2026-01-26T10:44:52.276Z,78.815,not-afk
2026-01-26T10:39:44.312Z,307.978,afk
2026-01-26T10:39:44.312Z,296.894,afk
2026-01-26T10:39:44.312Z,301.913,afk
2026-01-26T10:39:44.312Z,301.913,afk
2026-01-26T10:39:44.312Z,286.861,afk
2026-01-26T10:25:51.448Z,832.886,not-afk
2026-01-26T10:25:51.448Z,173.091,not-afk
2026-01-26T10:25:51.448Z,185.315,not-afk
2026-01-26T10:25:51.448Z,199.848,not-afk
2026-01-26T10:25:51.448Z,212.186,not-afk
2026-01-26T10:25:51.448Z,236.625,not-afk
2026-01-26T10:25:51.448Z,252.364,not-afk
2026-01-26T10:25:51.448Z,148.04,not-afk
2026-01-26T10:20:43.569Z,307.9,afk
2026-01-26T10:20:43.569Z,290.662,afk
2026-01-26T10:20:43.569Z,295.675,afk
2026-01-26T10:20:43.569Z,285.65,afk
2026-01-26T10:04:37.178Z,966.418,not-afk
2026-01-26T09:59:52.287Z,284.89,afk
2026-01-26T09:48:11.287Z,701.012,not-afk
2026-01-26T09:48:11.287Z,109.341,not-afk
2026-01-26T09:48:11.287Z,33.963,not-afk
2026-01-26T00:55:15.285Z,154.917,not-afk
2026-01-26T00:55:15.285Z,129.883,not-afk
2026-01-26T00:50:07.364Z,307.922,afk
2026-01-26T00:50:07.364Z,237.362,afk
2026-01-26T00:50:07.364Z,227.338,afk
2026-01-26T00:42:30.897Z,456.481,not-afk
2026-01-26T00:42:30.897Z,117.543,not-afk
2026-01-26T00:42:30.897Z,104.796,not-afk
2026-01-26T00:39:01.305Z,209.593,afk
2026-01-26T00:39:01.305Z,202.01,afk
2026-01-26T00:08:49.791Z,1811.525,not-afk
2026-01-26T00:04:32.879Z,256.911,afk
2026-01-26T00:04:32.879Z,191.751,afk
2026-01-26T00:02:29.182Z,123.712,not-afk
2026-01-25T23:56:37.193Z,351.988,afk
2026-01-25T23:56:37.193Z,316.827,afk
2026-01-25T23:56:37.193Z,326.858,afk
2026-01-25T23:56:37.193Z,311.814,afk
2026-01-25T23:56:37.192Z,0.013,not-afk
2026-01-25T23:51:26.271Z,310.932,afk
2026-01-25T23:51:26.271Z,277.106,afk
2026-01-25T23:51:26.271Z,277.106,afk
2026-01-25T23:51:26.271Z,282.12,afk
2026-01-25T23:51:26.271Z,267.094,afk
2026-01-25T21:17:32.186Z,9234.099,not-afk
2026-01-25T21:13:28.147Z,244.038,afk
2026-01-25T21:13:28.147Z,219.017,afk
2026-01-25T21:13:28.147Z,219.017,afk
2026-01-25T21:13:28.147Z,229.042,afk
2026-01-25T21:13:28.147Z,214,afk
2026-01-25T20:10:55.138Z,3753.021,not-afk
2026-01-25T20:05:22.786Z,332.351,afk
2026-01-25T20:05:22.786Z,217.181,afk
2026-01-25T20:05:22.786Z,0.014,not-afk
2026-01-25T20:05:22.786Z,212.171,afk
2026-01-25T20:05:22.786Z,222.195,afk
2026-01-25T20:05:22.786Z,207.166,afk
2026-01-25T20:00:10.911Z,311.89,afk
2026-01-25T20:00:10.911Z,298.669,afk
2026-01-25T16:28:34.867Z,12696.059,not-afk
2026-01-25T16:25:08.704Z,206.162,afk
2026-01-25T16:25:08.704Z,191.142,afk
2026-01-25T16:14:03.334Z,665.383,not-afk
2026-01-25T16:03:35.061Z,628.272,afk
2026-01-25T16:03:35.061Z,0.016,not-afk
2026-01-25T16:03:35.061Z,387.614,afk
2026-01-25T16:03:35.061Z,382.609,afk
2026-01-25T16:03:35.060Z,0.004,not-afk
2026-01-25T15:58:27.078Z,307.997,afk
2026-01-25T15:58:27.078Z,234.394,afk
2026-01-25T15:58:27.078Z,229.39,afk
2026-01-25T15:45:33.450Z,773.642,not-afk
2026-01-25T15:42:13.062Z,200.387,afk
2026-01-25T15:42:13.062Z,196.563,afk
2026-01-25T15:14:05.764Z,1687.312,not-afk
2026-01-25T15:14:05.764Z,151.031,not-afk
2026-01-25T15:14:05.764Z,120.987,not-afk
2026-01-25T15:08:57.842Z,307.924,afk
2026-01-25T15:08:57.842Z,218.508,afk
2026-01-25T15:08:57.842Z,213.498,afk
2026-01-25T14:00:33.859Z,4103.998,not-afk
2026-01-25T14:00:33.859Z,90.065,not-afk
2026-01-25T13:56:56.812Z,217.048,afk
2026-01-25T13:56:56.812Z,207.305,afk
2026-01-25T13:56:56.812Z,207.305,afk
2026-01-25T13:56:56.812Z,0.014,not-afk
2026-01-25T13:56:56.812Z,197.295,afk
2026-01-25T13:56:56.812Z,192.281,afk
2026-01-25T13:56:56.811Z,0.013,not-afk
2026-01-25T13:51:48.906Z,294.787,afk
2026-01-25T13:51:48.906Z,299.803,afk
2026-01-25T13:51:48.906Z,304.809,afk
2026-01-25T13:51:48.906Z,307.915,afk
2026-01-25T13:51:48.906Z,307.915,afk
2026-01-25T13:51:48.906Z,289.782,afk
2026-01-25T13:50:47.936Z,60.985,not-afk
2026-01-25T11:54:52.623Z,6955.312,afk
2026-01-25T11:54:52.623Z,0.014,not-afk
2026-01-25T11:54:52.623Z,1134.561,afk
2026-01-25T11:54:52.623Z,1134.561,afk
2026-01-25T11:54:52.623Z,1144.597,afk
2026-01-25T11:54:52.623Z,1124.544,afk
2026-01-25T11:49:44.703Z,307.921,afk
2026-01-25T11:49:44.703Z,195.064,afk
2026-01-25T11:25:31.927Z,1452.79,not-afk
2026-01-25T11:17:52.233Z,459.693,afk
2026-01-25T11:17:52.233Z,348.384,afk
2026-01-25T11:17:52.233Z,358.523,afk
2026-01-25T11:17:52.233Z,363.539,afk
2026-01-25T11:17:52.233Z,368.621,afk
2026-01-25T11:17:52.233Z,368.621,afk
2026-01-25T11:17:52.233Z,378.759,afk
2026-01-25T11:17:52.233Z,343.301,afk
2026-01-25T11:17:18.111Z,34.137,not-afk
2026-01-25T11:01:05.233Z,972.877,afk
2026-01-25T11:01:05.233Z,957.666,afk
2026-01-25T11:01:05.233Z,957.666,afk
2026-01-25T11:01:05.233Z,967.821,afk
2026-01-25T11:01:05.233Z,972.877,afk
2026-01-25T11:01:05.233Z,947.536,afk
2026-01-25T11:00:03.101Z,62.147,not-afk
2026-01-25T10:52:41.203Z,441.897,afk
2026-01-25T10:52:41.203Z,254.821,afk
2026-01-25T10:52:41.203Z,259.901,afk
2026-01-25T10:52:41.203Z,244.724,afk
2026-01-25T10:50:55.483Z,105.733,not-afk
2026-01-25T10:50:55.483Z,21.808,not-afk
2026-01-25T10:43:04.124Z,471.363,afk
2026-01-25T10:43:04.124Z,252.14,afk
2026-01-25T10:43:04.124Z,241.996,afk
2026-01-25T10:29:07.119Z,837.019,not-afk
2026-01-25T10:24:27.078Z,280.04,afk
2026-01-25T10:24:27.078Z,280.04,afk
2026-01-25T10:24:27.078Z,275.604,afk
2026-01-25T10:24:22.960Z,4.132,not-afk
2026-01-25T00:50:15.104Z,41.073,not-afk
2026-01-25T00:23:26.929Z,1608.174,afk
2026-01-25T00:23:26.929Z,389.355,afk
2026-01-25T00:23:26.929Z,394.429,afk
2026-01-25T00:23:26.929Z,404.52,afk
2026-01-25T00:23:26.929Z,384.288,afk
2026-01-25T00:18:13.762Z,313.182,not-afk
2026-01-24T22:48:06.272Z,154.4,not-afk
2026-01-24T22:17:08.069Z,1858.202,afk
2026-01-24T22:17:08.069Z,1221.725,afk
2026-01-24T22:17:08.069Z,1226.73,afk
2026-01-24T22:17:08.069Z,1211.693,afk
2026-01-24T22:15:10.985Z,117.099,not-afk
2026-01-24T22:09:37.243Z,333.741,afk
2026-01-24T22:09:37.243Z,214.478,afk
2026-01-24T22:00:32.728Z,544.527,not-afk
