id,timestamp,duration,data/app,data/classname,data/package
39563,2026-01-26T10:11:13.021Z,5.228,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39562,2026-01-26T09:39:49.025Z,4.537,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39561,2026-01-26T09:39:48.505Z,0.519,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39560,2026-01-26T09:39:46.334Z,2.17,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39559,2026-01-26T09:39:46.333Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39558,2026-01-26T09:39:46.008Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39557,2026-01-26T09:39:45.623Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39556,2026-01-26T09:34:52.944Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39555,2026-01-26T09:34:52.473Z,0.465,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39554,2026-01-26T09:34:52.471Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39553,2026-01-26T09:34:51.842Z,0,Samsung Internet,com.sec.android.app.sbrowser.SBrowserMainActivity,com.sec.android.app.sbrowser
39552,2026-01-26T09:34:51.313Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39551,2026-01-26T09:25:55.184Z,0,Samsung Internet,com.sec.android.app.sbrowser.SBrowserMainActivity,com.sec.android.app.sbrowser
39550,2026-01-26T09:25:53.933Z,1.245,Google Play Store,com.google.android.finsky.activities.MainActivity,com.android.vending
39549,2026-01-26T09:25:53.887Z,0.044,Google Play Store,com.google.android.finsky.activities.MarketDeepLinkHandlerActivity,com.android.vending
39548,2026-01-26T09:23:23.893Z,149.991,Samsung Internet,com.sec.android.app.sbrowser.SBrowserMainActivity,com.sec.android.app.sbrowser
39547,2026-01-26T09:23:23.280Z,0.61,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39546,2026-01-26T09:23:23.279Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39545,2026-01-26T09:23:22.643Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39544,2026-01-26T09:23:22.153Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39543,2026-01-26T09:22:31.558Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39542,2026-01-26T09:22:31.021Z,0.532,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39541,2026-01-26T09:22:27.323Z,3.695,Pinterest,com.pinterest.activityLibrary.activity.task.activity.MainActivity,com.pinterest
39540,2026-01-26T09:22:27.253Z,0.068,Pinterest,com.pinterest.activity.PinterestActivity,com.pinterest
39539,2026-01-26T09:22:25.566Z,1.679,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39538,2026-01-26T09:22:25.564Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39537,2026-01-26T09:22:25.107Z,0,Pinterest,com.pinterest.activityLibrary.activity.task.activity.MainActivity,com.pinterest
39536,2026-01-26T09:22:24.733Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39535,2026-01-26T09:20:16.825Z,0,Pinterest,com.pinterest.activityLibrary.activity.task.activity.MainActivity,com.pinterest
39534,2026-01-26T09:20:16.824Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39533,2026-01-26T09:20:16.383Z,0,Gallery,com.samsung.android.gallery.app.activity.GalleryActivity,com.sec.android.gallery3d
39532,2026-01-26T09:20:15.891Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39531,2026-01-26T09:19:48.520Z,0,Gallery,com.samsung.android.gallery.app.activity.GalleryActivity,com.sec.android.gallery3d
39530,2026-01-26T09:19:47.685Z,0.833,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39529,2026-01-26T09:18:05.147Z,102.535,Pinterest,com.pinterest.activityLibrary.activity.task.activity.MainActivity,com.pinterest
39528,2026-01-26T09:18:05.143Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39527,2026-01-26T09:18:04.748Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39526,2026-01-26T09:18:04.258Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39525,2026-01-26T09:17:41.081Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39524,2026-01-26T09:17:40.313Z,0.766,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39523,2026-01-26T09:17:24.895Z,15.414,Pinterest,com.pinterest.activityLibrary.activity.task.activity.MainActivity,com.pinterest
39522,2026-01-26T09:17:24.822Z,0.071,Pinterest,com.pinterest.activity.PinterestActivity,com.pinterest
39521,2026-01-26T09:17:23.776Z,1.041,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39520,2026-01-26T09:17:23.775Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39519,2026-01-26T09:17:23.397Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39518,2026-01-26T09:17:23.025Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39517,2026-01-26T09:08:21.991Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39516,2026-01-26T09:08:21.987Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39515,2026-01-26T09:08:19.049Z,0,Pinterest,com.pinterest.activityLibrary.activity.task.activity.MainActivity,com.pinterest
39514,2026-01-26T09:08:18.550Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39513,2026-01-26T09:04:15.107Z,0,Pinterest,com.pinterest.activityLibrary.activity.task.activity.MainActivity,com.pinterest
39512,2026-01-26T09:04:15.020Z,0.081,Pinterest,com.pinterest.activity.PinterestActivity,com.pinterest
39511,2026-01-26T09:04:14.037Z,0.98,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39510,2026-01-26T09:00:30.900Z,223.136,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39509,2026-01-26T09:00:30.867Z,0.029,Messenger,com.facebook.messenger.intents.SecureIntentHandlerActivity,com.facebook.orca
39508,2026-01-26T08:54:09.885Z,380.978,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39507,2026-01-26T08:54:07.743Z,2.136,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39506,2026-01-26T08:54:02.653Z,5.088,Samsung Internet,com.sec.android.app.sbrowser.SBrowserMainActivity,com.sec.android.app.sbrowser
39505,2026-01-26T08:54:01.928Z,0.724,Samsung Internet,com.sec.android.app.sbrowser.settings.SettingsActivity,com.sec.android.app.sbrowser
39504,2026-01-26T08:53:55.084Z,6.842,Samsung Internet,com.sec.android.app.sbrowser.SBrowserMainActivity,com.sec.android.app.sbrowser
39503,2026-01-26T08:53:44.072Z,11.011,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39502,2026-01-26T08:53:38.239Z,5.829,Messenger,com.facebook.messenger.neue.MainActivity,com.facebook.orca
39501,2026-01-26T08:53:34.157Z,4.079,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39500,2026-01-26T08:53:23.817Z,10.338,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39499,2026-01-26T08:53:22.055Z,1.758,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39498,2026-01-26T08:53:18.589Z,3.465,Digital Wellbeing,com.samsung.android.forest.weekly.ui.WeeklyReportActivity,com.samsung.android.forest
39496,2026-01-26T08:53:12.522Z,6.063,Clock,com.sec.android.app.clockpackage.ClockPackage,com.sec.android.app.clockpackage
39495,2026-01-26T01:01:23.326Z,5.118,Clock,com.sec.android.app.clockpackage.ClockPackage,com.sec.android.app.clockpackage
39494,2026-01-26T01:01:20.201Z,3.124,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39493,2026-01-26T01:01:20.198Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39492,2026-01-26T01:01:19.876Z,0,Messenger,com.facebook.messenger.neue.MainActivity,com.facebook.orca
39491,2026-01-26T01:01:19.505Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39490,2026-01-26T01:01:14.873Z,0,Messenger,com.facebook.messenger.neue.MainActivity,com.facebook.orca
39489,2026-01-26T01:01:13.452Z,1.415,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39488,2026-01-26T01:01:13.451Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39487,2026-01-26T01:01:13.113Z,0,Pinterest,com.pinterest.activityLibrary.activity.task.activity.MainActivity,com.pinterest
39486,2026-01-26T01:01:12.738Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39485,2026-01-26T01:00:29.682Z,0,Pinterest,com.pinterest.activityLibrary.activity.task.activity.MainActivity,com.pinterest
39484,2026-01-26T01:00:29.630Z,0.05,Pinterest,com.pinterest.activity.PinterestActivity,com.pinterest
39483,2026-01-26T01:00:28.863Z,0.758,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39482,2026-01-26T01:00:28.862Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39481,2026-01-26T01:00:28.529Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39480,2026-01-26T01:00:28.158Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39479,2026-01-26T00:59:41.657Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39478,2026-01-26T00:59:41.112Z,0.537,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39477,2026-01-26T00:59:41.110Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39476,2026-01-26T00:59:40.790Z,0,Messenger,com.facebook.messenger.neue.MainActivity,com.facebook.orca
39475,2026-01-26T00:59:40.421Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39474,2026-01-26T00:59:39.875Z,0,Messenger,com.facebook.messenger.neue.MainActivity,com.facebook.orca
39473,2026-01-26T00:59:39.847Z,0.021,Messenger,com.facebook.messenger.intents.SecureIntentHandlerActivity,com.facebook.orca
39472,2026-01-26T00:58:00.235Z,99.609,Messenger,com.facebook.messaging.rtc.incall.activity.InCallActivity,com.facebook.orca
39471,2026-01-26T00:57:29.663Z,30.57,Messenger,com.facebook.messenger.neue.MainActivity,com.facebook.orca
39470,2026-01-26T00:57:29.614Z,0.046,Messenger,com.facebook.messenger.intents.SecureIntentHandlerActivity,com.facebook.orca
39469,2026-01-26T00:57:20.630Z,8.982,Messenger,com.facebook.messaging.rtc.incall.activity.InCallActivity,com.facebook.orca
39468,2026-01-26T00:57:18.702Z,1.921,Messenger,com.facebook.messenger.neue.MainActivity,com.facebook.orca
39467,2026-01-26T00:49:48.876Z,449.824,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39466,2026-01-26T00:35:53.438Z,835.432,Messenger,com.facebook.messaging.rtc.incall.activity.InCallActivity,com.facebook.orca
39464,2026-01-26T00:31:44.354Z,249.075,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39463,2026-01-26T00:20:39.636Z,544.546,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39462,2026-01-26T00:20:39.635Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39461,2026-01-26T00:20:39.260Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39460,2026-01-26T00:20:38.885Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39459,2026-01-26T00:20:15.749Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39458,2026-01-26T00:15:42.453Z,273.295,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39457,2026-01-26T00:15:42.451Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39456,2026-01-26T00:15:42.143Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39455,2026-01-26T00:15:41.771Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39454,2026-01-26T00:14:02.108Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39452,2026-01-26T00:14:01.207Z,0.897,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39450,2026-01-26T00:12:40.435Z,0.73,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39451,2026-01-26T00:12:40.435Z,0.73,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39449,2026-01-26T00:12:40.142Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39448,2026-01-26T00:12:39.770Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39447,2026-01-26T00:12:02.980Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39446,2026-01-26T00:10:24.096Z,98.876,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39445,2026-01-26T00:10:24.094Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39444,2026-01-26T00:10:23.760Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39443,2026-01-26T00:10:23.383Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39442,2026-01-26T00:10:19.301Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39441,2026-01-26T00:10:18.695Z,0.6,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39440,2026-01-26T00:10:18.694Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39439,2026-01-26T00:10:18.256Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39438,2026-01-26T00:10:17.880Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39437,2026-01-26T00:09:13.690Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39435,2026-01-26T00:08:02.027Z,71.657,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39434,2026-01-26T00:05:32.650Z,104.484,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39433,2026-01-26T00:05:32.648Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39432,2026-01-26T00:05:31.603Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39431,2026-01-26T00:05:31.056Z,0,One UI Home,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
39430,2026-01-26T00:05:17.286Z,0,Vinted,com.vinted.feature.shell.MDActivity,fr.vinted
39428,2026-01-25T23:59:25.055Z,352.225,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39427,2026-01-25T22:47:11.992Z,3.437,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
39426,2026-01-25T22:38:40.952Z,511.037,Messenger,com.facebook.messaging.rtc.incall.activity.InCallActivity,com.facebook.orca
39424,2026-01-25T22:37:09.980Z,90.964,One UI Home,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
