timestamp,duration,status
2026-01-25T15:21:19.891Z,261.072,afk
2026-01-25T15:20:05.281Z,74.623,not-afk
2026-01-25T15:15:14.671Z,290.609,afk
2026-01-25T15:15:14.671Z,215.574,afk
2026-01-25T15:15:14.671Z,205.553,afk
2026-01-25T14:33:12.545Z,2522.141,not-afk
2026-01-25T14:33:12.545Z,50.516,not-afk
2026-01-25T14:33:12.545Z,33.67,not-afk
2026-01-25T14:27:10.750Z,361.81,afk
2026-01-25T14:27:10.750Z,240.283,afk
2026-01-25T14:27:10.750Z,250.307,afk
2026-01-25T14:27:10.750Z,235.274,afk
2026-01-25T14:25:25.341Z,105.422,not-afk
2026-01-25T14:25:25.340Z,0,afk
2026-01-25T12:58:08.968Z,1120.626,afk
2026-01-25T12:58:08.968Z,422.242,afk
2026-01-25T12:58:08.968Z,427.255,afk
2026-01-25T12:58:08.968Z,417.236,afk
2026-01-25T12:42:59.005Z,909.976,not-afk
2026-01-25T12:39:42.143Z,196.861,afk
2026-01-25T12:39:42.143Z,196.861,afk
2026-01-25T12:39:37.970Z,4.181,not-afk
2026-01-25T12:34:25.798Z,312.171,afk
2026-01-25T12:34:25.798Z,212.611,afk
2026-01-25T12:34:25.798Z,222.632,afk
2026-01-25T12:34:25.798Z,212.611,afk
2026-01-25T12:34:25.797Z,0.01,not-afk
2026-01-25T12:29:38.189Z,204.563,afk
2026-01-25T12:29:38.189Z,199.547,afk
2026-01-25T12:29:38.188Z,287.609,afk
2026-01-25T12:29:38.188Z,287.609,afk
2026-01-25T12:29:38.188Z,284.752,afk
2026-01-25T12:29:38.187Z,0.01,not-afk
2026-01-25T12:24:43.797Z,294.392,afk
2026-01-25T12:24:43.797Z,238.383,afk
2026-01-25T12:24:43.797Z,238.383,afk
2026-01-25T12:24:43.797Z,228.363,afk
2026-01-25T10:49:29.508Z,5714.3,not-afk
2026-01-25T10:26:56.304Z,1353.203,afk
2026-01-25T10:26:56.304Z,207.56,afk
2026-01-25T10:26:56.304Z,212.573,afk
2026-01-25T10:26:56.304Z,202.551,afk
2026-01-25T10:26:38.455Z,17.862,not-afk
2026-01-25T10:16:00.922Z,637.532,afk
2026-01-25T10:15:46.875Z,14.056,not-afk
2026-01-25T10:08:53.934Z,412.94,afk
2026-01-25T10:08:53.934Z,192.258,afk
2026-01-25T10:06:00.513Z,173.431,not-afk
2026-01-25T09:56:10.078Z,590.434,afk
2026-01-25T09:56:10.078Z,209.356,afk
2026-01-25T09:53:05.123Z,184.966,not-afk
2026-01-25T09:53:05.123Z,183.895,not-afk
2026-01-25T09:20:51.928Z,1933.196,afk
2026-01-25T09:20:51.928Z,191.739,afk
2026-01-25T09:20:15.024Z,36.91,not-afk
2026-01-25T09:20:15.024Z,36.892,not-afk
2026-01-25T08:56:00.812Z,1454.218,afk
2026-01-25T08:56:00.812Z,278.937,afk
2026-01-25T08:56:00.812Z,288.951,afk
2026-01-25T08:56:00.812Z,0.014,not-afk
2026-01-25T08:56:00.812Z,288.951,afk
2026-01-25T08:56:00.812Z,298.965,afk
2026-01-25T08:56:00.812Z,303.967,afk
2026-01-25T08:56:00.812Z,273.93,afk
2026-01-25T08:47:51.515Z,489.31,afk
2026-01-25T08:47:51.515Z,382.304,afk
2026-01-25T08:47:51.515Z,392.327,afk
2026-01-25T08:47:51.515Z,377.296,afk
2026-01-25T08:45:05.112Z,166.418,not-afk
2026-01-24T22:01:19.662Z,1783.453,not-afk
2026-01-24T21:57:23.099Z,236.562,afk
2026-01-24T21:57:23.099Z,221.883,afk
2026-01-24T21:57:23.099Z,231.898,afk
2026-01-24T21:57:23.099Z,216.859,afk
2026-01-24T21:49:53.862Z,449.247,not-afk
2026-01-24T21:46:28.613Z,205.248,afk
2026-01-24T21:46:28.613Z,195.225,afk
2026-01-24T21:44:08.291Z,140.332,not-afk
2026-01-24T21:38:26.391Z,341.899,afk
2026-01-24T21:38:26.391Z,231.712,afk
2026-01-24T21:38:26.391Z,241.734,afk
2026-01-24T21:38:26.391Z,246.742,afk
2026-01-24T21:38:26.391Z,231.712,afk
2026-01-24T21:33:42.269Z,284.136,not-afk
2026-01-24T21:30:14.146Z,193.094,afk
2026-01-24T21:30:14.144Z,208.124,afk
2026-01-24T21:30:14.144Z,208.124,afk
2026-01-24T21:29:06.819Z,67.335,not-afk
2026-01-24T21:25:32.845Z,213.973,afk
2026-01-24T21:25:32.845Z,193.93,afk
2026-01-24T21:20:21.028Z,311.831,not-afk
2026-01-24T21:17:00.345Z,200.682,afk
2026-01-24T21:17:00.345Z,195.679,afk
2026-01-24T21:17:00.345Z,190.675,afk
2026-01-24T21:17:00.344Z,0.014,not-afk
2026-01-24T21:12:12.750Z,287.597,afk
2026-01-24T21:12:12.750Z,247.961,afk
2026-01-24T21:12:12.750Z,237.953,afk
2026-01-24T21:11:08.001Z,64.762,not-afk
2026-01-24T21:11:08.001Z,57.318,not-afk
2026-01-24T21:11:08.001Z,46.305,not-afk
2026-01-24T21:08:02.356Z,0,afk
2026-01-24T21:08:02.344Z,185.663,afk
2026-01-24T21:08:02.344Z,0.014,not-afk
2026-01-24T21:08:02.344Z,185.663,afk
2026-01-24T21:08:02.343Z,0.015,not-afk
2026-01-24T20:35:21.031Z,476.14,afk
2026-01-24T20:35:21.031Z,280.582,afk
2026-01-24T20:35:21.031Z,290.608,afk
2026-01-24T20:35:21.031Z,275.575,afk
2026-01-24T20:32:17.186Z,183.859,not-afk
2026-01-24T20:32:17.186Z,23.435,not-afk
2026-01-24T20:21:17.922Z,659.265,afk
2026-01-24T20:21:17.922Z,231.632,afk
2026-01-24T20:21:17.922Z,241.65,afk
2026-01-24T20:21:17.922Z,251.685,afk
2026-01-24T20:21:17.922Z,231.632,afk
2026-01-24T20:20:43.407Z,34.529,not-afk
2026-01-24T20:20:43.407Z,15.622,not-afk
2026-01-24T20:15:10.125Z,333.284,afk
2026-01-24T20:15:10.125Z,243.571,afk
2026-01-24T20:15:10.125Z,233.552,afk
2026-01-24T20:10:55.812Z,254.327,not-afk
2026-01-24T20:10:55.812Z,93.042,not-afk
2026-01-24T20:10:55.812Z,93.042,not-afk
2026-01-24T20:07:43.890Z,191.926,afk
2026-01-24T20:07:43.890Z,191.926,afk
2026-01-24T20:02:28.359Z,315.545,not-afk
2026-01-24T20:02:28.359Z,143.743,not-afk
2026-01-24T19:59:14.470Z,193.89,afk
2026-01-24T19:58:04.317Z,70.167,not-afk
2026-01-24T19:58:04.317Z,19.68,not-afk
2026-01-24T19:48:08.437Z,595.888,afk
2026-01-24T19:40:42.626Z,445.825,not-afk
2026-01-24T19:36:24.723Z,244.425,afk
2026-01-24T19:36:24.723Z,244.425,afk
2026-01-24T19:36:24.723Z,249.44,afk
2026-01-24T19:36:24.723Z,234.396,afk
2026-01-24T19:36:24.720Z,257.905,afk
2026-01-24T19:36:24.720Z,257.905,afk
2026-01-24T19:36:13.657Z,11.077,not-afk
2026-01-24T19:28:06.843Z,175.808,not-afk
2026-01-24T17:28:31.637Z,7175.205,afk
2026-01-24T17:28:31.637Z,7160.687,afk
2026-01-24T17:24:31.961Z,239.679,not-afk
2026-01-24T17:20:05.103Z,266.857,afk
2026-01-24T17:20:05.103Z,236.797,afk
2026-01-24T17:20:05.103Z,226.773,afk
2026-01-24T17:17:24.507Z,160.61,not-afk
2026-01-24T17:03:32.353Z,832.153,afk
2026-01-24T17:03:32.353Z,403.107,afk
2026-01-24T17:03:32.353Z,413.127,afk
2026-01-24T17:03:32.353Z,398.092,afk
2026-01-24T16:53:38.300Z,594.067,not-afk
2026-01-24T16:50:30.808Z,187.491,afk
2026-01-24T16:47:12.915Z,197.906,not-afk
2026-01-24T16:40:24.197Z,313.119,afk
2026-01-24T16:40:24.197Z,323.142,afk
2026-01-24T16:40:24.197Z,408.717,afk
2026-01-24T16:40:24.197Z,328.158,afk
2026-01-24T16:40:24.197Z,408.717,afk
2026-01-24T16:40:24.197Z,313.119,afk
2026-01-24T16:21:39.237Z,1124.974,not-afk
2026-01-24T16:16:45.463Z,293.773,afk
2026-01-24T16:16:45.463Z,209.155,afk
2026-01-24T16:16:45.463Z,199.139,afk
2026-01-24T16:06:18.312Z,627.165,not-afk
2026-01-24T16:02:37.861Z,190.397,afk
2026-01-24T16:02:37.859Z,210.43,afk
2026-01-24T16:02:37.859Z,220.452,afk
2026-01-24T16:02:37.859Z,220.452,afk
2026-01-24T16:02:37.859Z,210.43,afk
2026-01-24T16:02:37.858Z,0,not-afk
2026-01-24T16:02:37.855Z,0.012,not-afk
2026-01-24T16:02:37.852Z,0.016,not-afk
2026-01-24T15:59:15.766Z,202.099,afk
2026-01-24T15:59:15.766Z,192.179,afk
2026-01-24T15:48:36.576Z,639.199,not-afk
2026-01-24T15:44:14.635Z,261.94,afk
2026-01-24T15:44:14.635Z,191.883,afk
2026-01-24T15:35:45.486Z,509.164,not-afk
2026-01-24T15:35:45.485Z,0,afk
2026-01-24T15:25:34.987Z,191.41,afk
2026-01-24T15:25:34.987Z,191.41,afk
2026-01-24T15:25:30.990Z,4.003,not-afk
2026-01-24T15:10:32.650Z,898.339,afk
2026-01-24T15:10:32.650Z,376.883,afk
2026-01-24T15:10:32.650Z,366.859,afk
2026-01-24T15:10:28.640Z,4.025,not-afk
2026-01-24T15:03:44.557Z,404.082,afk
2026-01-24T15:03:44.557Z,273.727,afk
2026-01-24T15:03:44.557Z,268.71,afk
2026-01-24T15:03:42.680Z,1.892,not-afk
2026-01-24T14:53:01.525Z,641.154,afk
2026-01-24T14:50:38.760Z,0.008,not-afk
2026-01-24T14:50:38.758Z,142.77,not-afk
2026-01-24T14:50:38.758Z,142.778,not-afk
2026-01-24T14:50:38.758Z,142.78,not-afk
2026-01-24T14:50:38.758Z,142.78,not-afk
2026-01-24T14:50:38.758Z,142.77,not-afk
2026-01-24T14:42:11.213Z,507.556,afk
2026-01-24T14:42:11.213Z,414.319,afk
2026-01-24T14:42:11.213Z,0.015,not-afk
2026-01-24T14:42:11.213Z,424.344,afk
2026-01-24T14:42:11.213Z,424.344,afk
2026-01-24T14:42:11.213Z,409.304,afk
2026-01-24T14:37:51.699Z,259.516,afk
2026-01-24T14:37:51.699Z,187.581,afk
2026-01-24T14:37:51.697Z,0.014,not-afk
2026-01-24T14:37:51.696Z,0.014,not-afk
2026-01-24T14:33:07.994Z,283.716,afk
2026-01-24T14:33:07.994Z,225.795,afk
2026-01-24T14:33:07.994Z,220.788,afk
2026-01-24T14:32:43.273Z,24.735,not-afk
2026-01-24T12:47:36.888Z,6306.384,afk
2026-01-24T12:47:36.888Z,6301.375,afk
2026-01-24T12:44:52.721Z,164.174,not-afk
2026-01-24T12:38:48.463Z,364.257,afk
2026-01-24T12:38:48.463Z,220.14,afk
2026-01-24T12:38:48.463Z,210.122,afk
2026-01-24T12:38:47.973Z,0.503,not-afk
2026-01-24T12:30:49.494Z,478.478,afk
2026-01-24T12:30:49.494Z,261.152,afk
2026-01-24T12:30:49.494Z,271.162,afk
2026-01-24T12:30:49.494Z,276.163,afk
2026-01-24T12:30:49.494Z,256.144,afk
2026-01-24T12:27:12.416Z,217.092,not-afk
2026-01-24T12:27:12.416Z,12.318,not-afk
2026-01-24T12:22:12.791Z,299.631,afk
2026-01-24T12:22:12.791Z,0.009,not-afk
2026-01-24T12:22:12.791Z,246.914,afk
2026-01-24T12:22:12.791Z,251.93,afk
2026-01-24T12:22:12.791Z,256.947,afk
2026-01-24T12:22:12.791Z,261.963,afk
2026-01-24T12:22:12.791Z,241.898,afk
2026-01-24T12:22:12.790Z,0.015,not-afk
2026-01-24T12:17:26.542Z,232.592,afk
2026-01-24T12:17:26.541Z,286.25,afk
2026-01-24T12:17:26.541Z,286.25,afk
2026-01-24T12:17:26.541Z,282.727,afk
2026-01-24T12:07:07.655Z,618.901,not-afk
2026-01-24T11:58:39.852Z,507.802,afk
2026-01-24T11:58:39.852Z,324.797,afk
2026-01-24T11:58:39.852Z,329.81,afk
2026-01-24T11:58:39.852Z,319.794,afk
2026-01-24T10:21:20.430Z,5839.433,not-afk
2026-01-23T23:47:00.556Z,215.818,not-afk
2026-01-23T23:47:00.556Z,25.378,not-afk
2026-01-23T23:42:13.882Z,286.674,afk
2026-01-23T23:42:13.882Z,262.135,afk
2026-01-23T23:42:13.882Z,272.147,afk
2026-01-23T23:42:13.882Z,257.124,afk
2026-01-23T22:39:16.976Z,3776.92,not-afk
2026-01-23T22:39:16.976Z,137.915,not-afk
2026-01-23T22:39:16.976Z,41.589,not-afk
2026-01-23T22:04:59.868Z,333.786,afk
2026-01-23T22:04:59.868Z,268.68,afk
2026-01-23T22:04:59.868Z,278.7,afk
2026-01-23T22:04:59.868Z,263.672,afk
2026-01-23T22:04:58.130Z,1.751,not-afk
2026-01-23T21:43:06.335Z,1311.794,afk
2026-01-23T21:43:06.335Z,194.836,afk
2026-01-23T21:43:06.335Z,189.831,afk
2026-01-23T21:43:06.334Z,0.016,not-afk
2026-01-23T21:29:47.242Z,799.103,afk
2026-01-23T21:29:47.242Z,317.74,afk
2026-01-23T21:29:47.242Z,322.744,afk
2026-01-23T21:29:47.242Z,322.744,afk
2026-01-23T21:29:47.242Z,332.763,afk
2026-01-23T21:29:47.242Z,307.723,afk
2026-01-23T21:27:36.415Z,130.841,not-afk
2026-01-23T21:27:36.415Z,56.207,not-afk
2026-01-23T21:27:36.415Z,44.255,not-afk
2026-01-23T21:20:02.710Z,453.717,afk
2026-01-23T21:20:02.710Z,236.073,afk
2026-01-23T21:20:02.710Z,236.073,afk
2026-01-23T21:20:02.710Z,226.054,afk
2026-01-23T21:17:17.946Z,164.778,not-afk
2026-01-23T21:17:17.946Z,15.328,not-afk
2026-01-23T21:13:05.867Z,242.202,afk
2026-01-23T21:13:05.867Z,227.182,afk
2026-01-23T21:13:05.867Z,232.186,afk
2026-01-23T21:13:05.867Z,252.09,afk
2026-01-23T21:13:05.867Z,232.186,afk
2026-01-23T21:13:05.867Z,242.202,afk
2026-01-23T21:13:05.867Z,252.09,afk
2026-01-23T21:13:05.867Z,222.18,afk
2026-01-23T21:13:05.866Z,0.015,not-afk
2026-01-23T21:06:12.898Z,412.982,afk
2026-01-23T21:06:12.898Z,249.686,afk
2026-01-23T21:06:12.898Z,249.686,afk
2026-01-23T21:06:12.898Z,239.678,afk
2026-01-23T21:01:59.616Z,253.296,not-afk
2026-01-23T21:01:59.616Z,173.573,not-afk
2026-01-23T21:01:59.616Z,173.573,not-afk
2026-01-23T19:33:23.418Z,2865.873,not-afk
2026-01-23T19:28:33.082Z,290.335,afk
2026-01-23T19:28:33.082Z,245.714,afk
2026-01-23T19:27:43.165Z,49.935,not-afk
2026-01-23T19:22:08.073Z,315.046,afk
2026-01-23T19:22:08.073Z,325.062,afk
2026-01-23T19:22:08.073Z,330.077,afk
2026-01-23T19:22:08.073Z,335.091,afk
2026-01-23T19:22:08.073Z,335.091,afk
2026-01-23T19:22:08.073Z,315.046,afk
2026-01-23T17:15:06.571Z,7621.522,not-afk
2026-01-23T14:39:19.170Z,9347.4,afk
2026-01-23T14:39:19.170Z,6162.883,afk
2026-01-23T14:37:35.788Z,103.395,not-afk
2026-01-23T14:30:49.919Z,405.868,afk
2026-01-23T14:30:49.919Z,342.156,afk
2026-01-23T14:30:49.919Z,342.156,afk
2026-01-23T14:30:49.919Z,332.141,afk
2026-01-23T14:20:29.756Z,620.178,not-afk
2026-01-23T14:10:10.903Z,618.852,afk
2026-01-23T14:10:10.903Z,368.406,afk
2026-01-23T14:10:10.903Z,378.422,afk
2026-01-23T14:10:10.903Z,363.399,afk
2026-01-23T14:04:14.046Z,0.009,not-afk
2026-01-23T14:04:14.045Z,0.007,not-afk
2026-01-23T14:04:14.044Z,0.015,not-afk
2026-01-23T14:04:14.043Z,349.618,not-afk
2026-01-23T14:04:14.043Z,356.875,not-afk
2026-01-23T14:04:14.043Z,184.19,not-afk
2026-01-23T14:00:40.050Z,213.998,afk
2026-01-23T14:00:40.050Z,213.998,afk
2026-01-23T14:00:40.050Z,212.991,afk
2026-01-23T14:00:22.661Z,17.397,not-afk
2026-01-23T13:46:13.278Z,849.382,afk
2026-01-23T13:46:13.278Z,358.45,afk
2026-01-23T13:46:13.278Z,353.441,afk
2026-01-23T13:45:41.040Z,32.251,not-afk
2026-01-23T13:27:41.622Z,1079.417,afk
2026-01-23T13:27:41.622Z,0.014,not-afk
2026-01-23T13:27:41.622Z,292.831,afk
2026-01-23T13:27:41.622Z,297.841,afk
2026-01-23T13:27:41.622Z,297.841,afk
2026-01-23T13:27:41.622Z,302.856,afk
2026-01-23T13:27:41.622Z,282.808,afk
2026-01-23T13:27:41.621Z,0.013,not-afk
2026-01-23T13:24:37.046Z,184.578,afk
2026-01-23T13:24:23.606Z,13.452,not-afk
2026-01-23T13:18:14.778Z,368.827,afk
2026-01-23T13:18:14.778Z,303.753,afk
2026-01-23T13:18:14.778Z,293.733,afk
2026-01-23T13:14:56.625Z,198.168,not-afk
2026-01-23T12:45:13.141Z,33.18,not-afk
2026-01-23T11:26:31.653Z,4721.487,afk
2026-01-23T11:26:31.653Z,282.873,afk
2026-01-23T11:26:31.653Z,272.858,afk
2026-01-23T11:20:21.530Z,370.137,not-afk
2026-01-23T11:20:21.530Z,81.31,not-afk
2026-01-23T11:20:21.530Z,81.31,not-afk
2026-01-23T11:16:19.216Z,242.317,afk
2026-01-23T11:16:19.216Z,242.317,afk
2026-01-23T11:16:19.216Z,239.181,afk
2026-01-23T10:47:15.151Z,1744.08,not-afk
2026-01-23T10:47:15.150Z,0,afk
2026-01-23T10:16:11.188Z,344.169,afk
2026-01-23T10:16:11.188Z,349.179,afk
2026-01-23T10:16:11.188Z,354.192,afk
2026-01-23T10:16:11.188Z,366.198,afk
2026-01-23T10:16:11.188Z,324.161,afk
2026-01-23T10:16:11.186Z,406.251,afk
2026-01-23T10:16:11.186Z,406.251,afk
2026-01-23T10:16:11.184Z,421.297,afk
2026-01-23T10:16:11.184Z,421.297,afk
2026-01-23T10:16:11.184Z,426.303,afk
2026-01-23T10:16:11.184Z,416.279,afk
2026-01-23T09:48:26.708Z,1664.506,not-afk
2026-01-23T09:39:39.375Z,386.91,afk
2026-01-23T09:39:39.375Z,391.923,afk
2026-01-23T09:39:39.375Z,386.91,afk
2026-01-23T09:39:39.374Z,401.942,afk
2026-01-23T09:39:39.374Z,401.942,afk
2026-01-23T09:39:39.373Z,411.966,afk
2026-01-23T09:39:39.373Z,416.97,afk
2026-01-23T09:39:39.373Z,411.966,afk
2026-01-23T09:39:39.371Z,437.008,afk
2026-01-23T09:39:39.371Z,431.997,afk
2026-01-23T09:39:39.371Z,431.997,afk
2026-01-23T09:39:39.371Z,426.989,afk
2026-01-23T09:39:39.369Z,452.073,afk
2026-01-23T09:39:39.369Z,467.116,afk
2026-01-23T09:39:39.369Z,452.073,afk
2026-01-23T09:39:39.369Z,462.104,afk
2026-01-23T09:39:39.369Z,462.104,afk
2026-01-23T09:39:39.369Z,447.051,afk
2026-01-23T09:39:39.368Z,472.141,afk
2026-01-23T09:39:39.366Z,482.179,afk
2026-01-23T09:39:39.366Z,482.179,afk
2026-01-23T09:39:39.365Z,502.252,afk
2026-01-23T09:39:39.365Z,502.252,afk
2026-01-23T09:39:39.365Z,497.235,afk
2026-01-23T09:39:39.365Z,492.219,afk
2026-01-23T09:39:39.364Z,517.305,afk
2026-01-23T09:39:39.364Z,517.305,afk
2026-01-23T09:39:39.364Z,527.343,afk
2026-01-23T09:39:39.364Z,527.343,afk
2026-01-23T09:39:39.364Z,512.289,afk
2026-01-23T09:19:13.639Z,981.149,afk
2026-01-23T09:19:13.639Z,981.149,afk
2026-01-23T09:19:13.639Z,991.179,afk
2026-01-23T09:19:13.639Z,976.144,afk
2026-01-23T09:19:13.635Z,1021.244,afk
2026-01-23T09:19:13.635Z,1031.253,afk
2026-01-23T09:19:13.635Z,1006.212,afk
2026-01-23T09:19:13.635Z,1016.229,afk
2026-01-23T09:19:13.635Z,1031.253,afk
2026-01-23T09:19:13.635Z,1036.267,afk
2026-01-23T09:19:13.635Z,1016.229,afk
2026-01-23T09:19:13.635Z,1006.212,afk
2026-01-23T09:19:13.633Z,1066.335,afk
2026-01-23T09:19:13.633Z,1066.335,afk
2026-01-23T09:19:13.633Z,1051.305,afk
2026-01-23T09:19:13.633Z,1051.305,afk
2026-01-23T09:19:13.633Z,1056.318,afk
2026-01-23T09:19:13.633Z,1046.29,afk
2026-01-23T09:19:13.631Z,1076.349,afk
2026-01-23T09:19:13.631Z,1076.349,afk
2026-01-23T09:19:13.626Z,1086.372,afk
2026-01-23T09:19:13.626Z,1091.385,afk
2026-01-23T09:19:13.626Z,1096.394,afk
2026-01-23T09:19:13.626Z,1086.372,afk
2026-01-23T09:19:13.625Z,1106.423,afk
2026-01-23T09:19:13.625Z,1106.423,afk
2026-01-23T09:19:13.623Z,1111.438,afk
2026-01-23T09:19:13.622Z,1131.512,afk
2026-01-23T09:19:13.622Z,1136.52,afk
2026-01-23T09:19:13.622Z,1146.551,afk
2026-01-23T09:19:13.622Z,1151.571,afk
2026-01-23T09:19:13.622Z,1151.571,afk
2026-01-23T09:19:13.622Z,1126.492,afk
2026-01-23T09:19:13.622Z,1131.512,afk
2026-01-23T09:19:13.622Z,1121.475,afk
2026-01-23T09:19:13.618Z,1171.635,afk
2026-01-23T09:19:13.618Z,1166.622,afk
2026-01-23T09:19:13.618Z,1166.622,afk
2026-01-23T09:19:13.618Z,1161.612,afk
2026-01-23T09:19:13.617Z,1181.688,afk
2026-01-23T09:19:13.617Z,1181.688,afk
2026-01-23T09:19:13.616Z,1196.722,afk
2026-01-23T09:19:13.616Z,1206.738,afk
2026-01-23T09:19:13.616Z,1206.738,afk
2026-01-23T09:19:13.616Z,1216.761,afk
2026-01-23T09:19:13.616Z,1225.804,afk
2026-01-23T09:19:13.616Z,1225.804,afk
2026-01-23T09:19:13.616Z,1191.711,afk
2026-01-23T09:19:13.616Z,1216.761,afk
2026-01-23T09:19:13.616Z,1191.711,afk
2026-01-23T09:18:55.647Z,18.118,not-afk
2026-01-23T09:18:55.647Z,18.107,not-afk
2026-01-23T09:04:17.831Z,877.82,afk
2026-01-23T09:04:17.831Z,297.866,afk
2026-01-23T09:04:17.831Z,297.866,afk
2026-01-23T09:04:17.831Z,307.897,afk
2026-01-23T09:04:17.831Z,312.901,afk
2026-01-23T09:04:17.831Z,317.903,afk
2026-01-23T09:04:17.831Z,287.835,afk
2026-01-22T21:15:02.045Z,5265.27,not-afk
2026-01-22T20:56:06.551Z,1135.493,afk
2026-01-22T20:40:20.699Z,945.865,not-afk
2026-01-22T20:40:20.698Z,0,afk
2026-01-22T15:36:30.211Z,6283.234,afk
2026-01-22T15:34:39.641Z,110.581,not-afk
2026-01-22T15:28:37.938Z,331.704,afk
2026-01-22T15:28:37.938Z,306.665,afk
2026-01-22T15:28:37.936Z,341.743,afk
2026-01-22T15:28:37.936Z,351.784,afk
2026-01-22T15:28:37.936Z,356.8,afk
2026-01-22T15:28:37.936Z,361.704,afk
2026-01-22T15:28:37.936Z,361.704,afk
2026-01-22T15:28:37.936Z,341.743,afk
2026-01-22T15:28:23.899Z,14.067,not-afk
2026-01-22T15:23:49.191Z,274.707,afk
2026-01-22T15:23:49.191Z,259.694,afk
2026-01-22T15:23:49.191Z,254.68,afk
2026-01-22T15:23:48.412Z,0.81,not-afk
2026-01-22T15:19:34.372Z,239.001,afk
2026-01-22T15:19:34.372Z,228.969,afk
