id,timestamp,duration,data/app,data/classname,data/package
22950,2026-01-26T10:09:53.038Z,668.687,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22949,2026-01-26T10:05:17.560Z,122.077,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22948,2026-01-26T10:05:16.549Z,1,Ekran startowy One UI,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
22946,2026-01-26T10:05:15.032Z,1.506,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22945,2026-01-26T10:04:48.372Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22944,2026-01-26T10:04:47.242Z,0,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22943,2026-01-26T10:04:46.112Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22942,2026-01-26T09:59:39.819Z,0,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22941,2026-01-26T09:59:38.794Z,0.983,Ekran startowy One UI,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
22939,2026-01-26T09:59:37.060Z,1.714,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22938,2026-01-26T09:58:17.385Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22937,2026-01-26T09:58:16.328Z,0,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22936,2026-01-26T09:58:15.206Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22935,2026-01-26T09:54:35.430Z,0,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22934,2026-01-26T09:54:33.441Z,1.92,Ekran startowy One UI,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
22933,2026-01-26T09:54:33.218Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22932,2026-01-26T09:54:32.731Z,0,Messenger,com.facebook.messenger.neue.MainActivity,com.facebook.orca
22931,2026-01-26T09:54:31.492Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22929,2026-01-26T09:54:30.095Z,0,Messenger,com.facebook.messenger.neue.MainActivity,com.facebook.orca
22928,2026-01-26T09:40:26.322Z,16.005,Messenger,com.facebook.messenger.neue.MainActivity,com.facebook.orca
22926,2026-01-26T09:40:24.543Z,1.754,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22924,2026-01-26T09:39:18.007Z,5.745,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22923,2026-01-26T09:28:53.209Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22922,2026-01-26T09:28:52.776Z,0,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22921,2026-01-26T09:28:51.334Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22920,2026-01-26T09:28:47.309Z,0,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22919,2026-01-26T09:27:42.165Z,65.107,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22918,2026-01-26T09:27:41.321Z,0.823,Ekran startowy One UI,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
22917,2026-01-26T09:27:41.297Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22916,2026-01-26T09:27:14.057Z,0,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22915,2026-01-26T09:27:13.056Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22914,2026-01-26T09:26:24.402Z,0,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22913,2026-01-26T09:26:24.400Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22912,2026-01-26T09:26:23.743Z,0,Messenger,com.facebook.messenger.neue.MainActivity,com.facebook.orca
22911,2026-01-26T09:26:22.690Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22910,2026-01-26T09:24:09.790Z,0,Messenger,com.facebook.messenger.neue.MainActivity,com.facebook.orca
22909,2026-01-26T09:24:09.650Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22908,2026-01-26T09:24:08.759Z,0,Zegar,com.sec.android.app.clockpackage.ClockPackage,com.sec.android.app.clockpackage
22907,2026-01-26T09:24:07.614Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22905,2026-01-26T09:24:06.032Z,0,Zegar,com.sec.android.app.clockpackage.ClockPackage,com.sec.android.app.clockpackage
22903,2026-01-26T09:20:14.062Z,15.242,Zegar,com.sec.android.app.clockpackage.ClockPackage,com.sec.android.app.clockpackage
22902,2026-01-26T08:30:04.524Z,0.026,Zegar,com.sec.android.app.clockpackage.ClockPackage,com.sec.android.app.clockpackage
22901,2026-01-26T08:30:01.021Z,3.463,Zegar,com.sec.android.app.clockpackage.alarm.ui.activity.AlarmAlertActivity,com.sec.android.app.clockpackage
22900,2026-01-26T08:20:10.903Z,0.029,Zegar,com.sec.android.app.clockpackage.ClockPackage,com.sec.android.app.clockpackage
22899,2026-01-26T08:20:01.119Z,9.764,Zegar,com.sec.android.app.clockpackage.alarm.ui.activity.AlarmAlertActivity,com.sec.android.app.clockpackage
22898,2026-01-26T08:15:07.464Z,0.029,Zegar,com.sec.android.app.clockpackage.ClockPackage,com.sec.android.app.clockpackage
22897,2026-01-26T08:15:02.093Z,5.341,Zegar,com.sec.android.app.clockpackage.alarm.ui.activity.AlarmAlertActivity,com.sec.android.app.clockpackage
22896,2026-01-26T08:10:09.839Z,0.025,Zegar,com.sec.android.app.clockpackage.ClockPackage,com.sec.android.app.clockpackage
22895,2026-01-26T08:10:02.072Z,7.734,Zegar,com.sec.android.app.clockpackage.alarm.ui.activity.AlarmAlertActivity,com.sec.android.app.clockpackage
22894,2026-01-26T08:05:10.269Z,0.03,Zegar,com.sec.android.app.clockpackage.ClockPackage,com.sec.android.app.clockpackage
22893,2026-01-26T08:05:02.186Z,8.054,Zegar,com.sec.android.app.clockpackage.alarm.ui.activity.AlarmAlertActivity,com.sec.android.app.clockpackage
22891,2026-01-26T08:00:56.616Z,34.299,Zegar,com.sec.android.app.clockpackage.ClockPackage,com.sec.android.app.clockpackage
22890,2026-01-26T08:00:12.513Z,0.061,Zegar,com.sec.android.app.clockpackage.ClockPackage,com.sec.android.app.clockpackage
22889,2026-01-26T08:00:01.777Z,10.66,Zegar,com.sec.android.app.clockpackage.alarm.ui.activity.AlarmAlertActivity,com.sec.android.app.clockpackage
22888,2026-01-26T01:06:00.416Z,20.675,Zegar,com.sec.android.app.clockpackage.ClockPackage,com.sec.android.app.clockpackage
22886,2026-01-26T01:05:57.619Z,2.746,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22885,2026-01-25T23:42:19.500Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22884,2026-01-25T23:42:18.952Z,0,Pinterest,com.pinterest.activityLibrary.activity.task.activity.MainActivity,com.pinterest
22883,2026-01-25T23:42:17.865Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22882,2026-01-25T23:39:56.585Z,0,Pinterest,com.pinterest.activityLibrary.activity.task.activity.MainActivity,com.pinterest
22880,2026-01-25T23:39:53.244Z,2.625,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22879,2026-01-25T22:52:58.382Z,2.208,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22878,2026-01-25T22:52:58.376Z,0,Ekran startowy One UI,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
22877,2026-01-25T22:52:56.354Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22876,2026-01-25T22:52:55.925Z,0,Ekran startowy One UI,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
22875,2026-01-25T22:52:55.909Z,0,Duolingo,com.duolingo.splash.LaunchActivity,com.duolingo
22874,2026-01-25T22:52:54.793Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22873,2026-01-25T22:52:50.638Z,0,Duolingo,com.duolingo.splash.LaunchActivity,com.duolingo
22872,2026-01-25T22:49:55.857Z,174.769,Duolingo,com.duolingo.session.SessionActivity,com.duolingo
22871,2026-01-25T22:49:40.726Z,15.088,Duolingo,com.duolingo.splash.LaunchActivity,com.duolingo
22869,2026-01-25T22:49:37.970Z,2.614,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22868,2026-01-25T22:17:12.436Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22867,2026-01-25T22:17:11.533Z,0,Google,com.google.android.apps.search.googleapp.activity.GoogleAppActivity,com.google.android.googlequicksearchbox
22866,2026-01-25T22:17:10.538Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22865,2026-01-25T22:15:49.500Z,0,Google,com.google.android.apps.search.googleapp.activity.GoogleAppActivity,com.google.android.googlequicksearchbox
22864,2026-01-25T22:15:24.546Z,24.94,Chrome,org.chromium.chrome.browser.customtabs.CustomTabActivity,com.android.chrome
22863,2026-01-25T22:15:24.148Z,0.383,Key Chain,com.android.keychain.KeyChainActivity,com.android.keychain
22862,2026-01-25T22:15:15.138Z,8.889,Chrome,org.chromium.chrome.browser.customtabs.CustomTabActivity,com.android.chrome
22861,2026-01-25T22:15:14.971Z,0.158,Chrome,org.chromium.chrome.browser.document.ChromeLauncherActivity,com.android.chrome
22860,2026-01-25T22:15:14.957Z,0,Google,com.google.android.apps.search.googleapp.activity.GoogleAppActivity,com.google.android.googlequicksearchbox
22859,2026-01-25T22:14:32.581Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22858,2026-01-25T22:14:32.165Z,0,Google,com.google.android.apps.search.googleapp.activity.GoogleAppActivity,com.google.android.googlequicksearchbox
22857,2026-01-25T22:14:32.145Z,0,YouTube,com.google.android.apps.youtube.app.watchwhile.MainActivity,com.google.android.youtube
22856,2026-01-25T22:14:30.561Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22851,2026-01-25T21:28:03.317Z,0,YouTube,com.google.android.apps.youtube.app.watchwhile.MainActivity,com.google.android.youtube
22850,2026-01-25T21:28:03.282Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22849,2026-01-25T21:28:01.770Z,0,Cyfrowy dobrostan,com.samsung.android.forest.apptimer.ui.suspended.AppTimerSuspendActivity,com.samsung.android.forest
22848,2026-01-25T21:28:01.003Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22847,2026-01-25T21:27:59.675Z,0,Cyfrowy dobrostan,com.samsung.android.forest.apptimer.ui.suspended.AppTimerSuspendActivity,com.samsung.android.forest
22846,2026-01-25T21:15:32.269Z,747.31,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22845,2026-01-25T21:15:30.894Z,1.372,Ekran startowy One UI,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
22843,2026-01-25T21:15:29.196Z,1.682,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22842,2026-01-25T21:14:04.232Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22841,2026-01-25T21:14:03.792Z,0,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22840,2026-01-25T21:14:02.459Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22839,2026-01-25T21:11:48.309Z,0,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22838,2026-01-25T21:11:36.296Z,11.997,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22837,2026-01-25T21:11:35.693Z,0.588,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22836,2026-01-25T21:11:24.824Z,10.86,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22835,2026-01-25T21:10:52.081Z,32.735,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22834,2026-01-25T21:10:17.078Z,34.986,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22833,2026-01-25T21:09:02.172Z,74.898,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22832,2026-01-25T21:08:58.412Z,3.747,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22831,2026-01-25T21:08:57.363Z,1.041,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22830,2026-01-25T21:08:38.051Z,19.293,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22829,2026-01-25T21:06:34.120Z,123.921,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22827,2026-01-25T21:06:19.325Z,14.771,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22825,2026-01-25T20:28:25.915Z,22.483,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22823,2026-01-25T20:00:57.965Z,9.351,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22821,2026-01-25T19:56:08.250Z,31.298,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22820,2026-01-25T19:28:01.568Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22819,2026-01-25T19:28:01.077Z,0,Mobilny USOS PW,pl.edu.usos.mobilny.MainActivity,pl.edu.pw.mobilny
22818,2026-01-25T19:28:00.119Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22817,2026-01-25T19:25:47.999Z,0,Mobilny USOS PW,pl.edu.usos.mobilny.MainActivity,pl.edu.pw.mobilny
22816,2026-01-25T19:25:47.267Z,0.718,Mobilny USOS PW,pl.edu.usos.mobilny.LoginActivity,pl.edu.pw.mobilny
22815,2026-01-25T19:25:31.563Z,15.681,Chrome,org.chromium.chrome.browser.customtabs.CustomTabActivity,com.android.chrome
22814,2026-01-25T19:25:31.449Z,0.092,Chrome,org.chromium.chrome.browser.document.ChromeLauncherActivity,com.android.chrome
22813,2026-01-25T19:25:29.821Z,1.618,Mobilny USOS PW,pl.edu.usos.mobilny.LoginActivity,pl.edu.pw.mobilny
22812,2026-01-25T19:25:29.752Z,0.053,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22811,2026-01-25T19:25:28.443Z,1.133,Mobilny USOS PW,pl.edu.usos.mobilny.MainActivity,pl.edu.pw.mobilny
22810,2026-01-25T19:25:28.154Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22809,2026-01-25T19:23:46.030Z,0,Pinterest,com.pinterest.activityLibrary.activity.task.activity.MainActivity,com.pinterest
22808,2026-01-25T19:23:44.525Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22806,2026-01-25T19:23:42.509Z,0,Pinterest,com.pinterest.activityLibrary.activity.task.activity.MainActivity,com.pinterest
22801,2026-01-25T18:30:28.853Z,141.758,Pinterest,com.pinterest.activityLibrary.activity.task.activity.MainActivity,com.pinterest
22799,2026-01-25T18:30:01.647Z,27.173,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22797,2026-01-25T16:13:10.080Z,17.863,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22796,2026-01-25T14:29:07.208Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22795,2026-01-25T14:29:06.354Z,0,Połącz.,com.android.incallui.call.InCallActivity,com.samsung.android.incallui
22794,2026-01-25T14:29:04.743Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22793,2026-01-25T14:24:08.728Z,0,Połącz.,com.android.incallui.call.InCallActivity,com.samsung.android.incallui
22792,2026-01-25T14:24:04.520Z,4.192,Telefon,com.samsung.android.dialer.DialtactsActivity,com.samsung.android.dialer
22790,2026-01-25T14:24:03.011Z,1.482,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22789,2026-01-25T14:23:43.510Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22788,2026-01-25T14:23:42.702Z,0,Cyfrowy dobrostan,com.samsung.android.forest.weekly.ui.WeeklyReportActivity,com.samsung.android.forest
22787,2026-01-25T14:23:41.668Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22785,2026-01-25T14:23:03.741Z,0,Cyfrowy dobrostan,com.samsung.android.forest.weekly.ui.WeeklyReportActivity,com.samsung.android.forest
22783,2026-01-25T14:00:42.427Z,14.762,Cyfrowy dobrostan,com.samsung.android.forest.weekly.ui.WeeklyReportActivity,com.samsung.android.forest
22782,2026-01-25T13:56:22.630Z,142.698,Cyfrowy dobrostan,com.samsung.android.forest.weekly.ui.WeeklyReportActivity,com.samsung.android.forest
22781,2026-01-25T13:56:12.237Z,10.378,Cyfrowy dobrostan,com.samsung.android.forest.home.ui.DefaultActivity,com.samsung.android.forest
22780,2026-01-25T13:56:00.813Z,11.056,Ustawienia,com.android.settings.homepage.SettingsHomepageActivity,com.android.settings
22779,2026-01-25T13:56:00.802Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22778,2026-01-25T13:55:59.268Z,0,Kalendarz,com.samsung.android.app.calendar.activity.MainActivity,com.samsung.android.calendar
22777,2026-01-25T13:55:58.020Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22775,2026-01-25T13:55:56.332Z,0,Kalendarz,com.samsung.android.app.calendar.activity.MainActivity,com.samsung.android.calendar
22774,2026-01-25T13:26:38.483Z,4.263,Kalendarz,com.samsung.android.app.calendar.activity.MainActivity,com.samsung.android.calendar
22773,2026-01-25T13:26:30.921Z,7.55,Kalendarz,com.samsung.android.app.calendar.activity.DetailActivity,com.samsung.android.calendar
22772,2026-01-25T13:26:26.578Z,4.335,Kalendarz,com.samsung.android.app.calendar.activity.MainActivity,com.samsung.android.calendar
22770,2026-01-25T13:25:48.034Z,38.487,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22769,2026-01-25T13:20:54.517Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22768,2026-01-25T13:20:53.601Z,0,Mobilny USOS PW,pl.edu.usos.mobilny.MainActivity,pl.edu.pw.mobilny
22767,2026-01-25T13:20:52.649Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22766,2026-01-25T13:20:22.518Z,0,Mobilny USOS PW,pl.edu.usos.mobilny.MainActivity,pl.edu.pw.mobilny
22765,2026-01-25T13:20:19.327Z,3.178,Mobilny USOS PW,pl.edu.usos.mobilny.SplashActivity,pl.edu.pw.mobilny
22764,2026-01-25T13:20:18.954Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22763,2026-01-25T13:20:17.712Z,0,Outlook,com.acompli.acompli.CentralActivity,com.microsoft.office.outlook
22762,2026-01-25T13:20:17.299Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22761,2026-01-25T13:18:24.155Z,0,Outlook,com.acompli.acompli.CentralActivity,com.microsoft.office.outlook
22759,2026-01-25T13:17:59.026Z,25.084,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22758,2026-01-25T12:45:57.650Z,1.52,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22757,2026-01-25T12:45:56.199Z,1.444,Ekran startowy One UI,com.android.quickstep.RecentsActivity,com.sec.android.app.launcher
22756,2026-01-25T12:45:55.842Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22755,2026-01-25T12:45:55.518Z,0,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22754,2026-01-25T12:45:53.923Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22753,2026-01-25T11:50:25.395Z,0,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22752,2026-01-25T11:50:03.993Z,21.387,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22751,2026-01-25T11:49:37.109Z,26.848,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22750,2026-01-25T11:49:27.058Z,10.028,Instagram,com.instagram.modal.TransparentModalActivity,com.instagram.android
22749,2026-01-25T11:49:25.254Z,1.798,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22748,2026-01-25T11:49:24.297Z,0.948,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22747,2026-01-25T11:49:23.171Z,1.117,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22746,2026-01-25T11:49:22.403Z,0.758,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22745,2026-01-25T11:49:04.027Z,18.359,Instagram,com.instagram.modal.TransparentModalActivity,com.instagram.android
22744,2026-01-25T11:49:01.167Z,2.853,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22743,2026-01-25T11:48:59.530Z,1.625,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22741,2026-01-25T11:47:43.725Z,75.792,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22740,2026-01-25T11:37:56.060Z,564.047,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22738,2026-01-25T11:37:53.252Z,2.773,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22737,2026-01-25T11:26:24.771Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22736,2026-01-25T11:26:24.250Z,0,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22735,2026-01-25T11:26:22.924Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22734,2026-01-25T11:18:13.241Z,0,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22733,2026-01-25T11:18:12.414Z,0.82,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22732,2026-01-25T11:17:56.944Z,15.451,Instagram,com.instagram.modal.ModalActivity,com.instagram.android
22731,2026-01-25T11:13:54.316Z,242.614,Instagram,com.instagram.mainactivity.InstagramMainActivity,com.instagram.android
22730,2026-01-25T11:13:54.280Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22729,2026-01-25T11:13:53.416Z,0,Kalendarz,com.samsung.android.app.calendar.activity.MainActivity,com.samsung.android.calendar
22728,2026-01-25T11:13:52.178Z,0,Ekran startowy One UI,com.sec.android.app.launcher.Launcher,com.sec.android.app.launcher
22726,2026-01-25T11:13:50.554Z,0,Kalendarz,com.samsung.android.app.calendar.activity.MainActivity,com.samsung.android.calendar
