timestamp,duration,data/status
2026-01-25T12:56:05.026000+00:00,5165.595,not-afk
2026-01-24T22:41:36.466000+00:00,3727.759,not-afk
2026-01-24T21:39:13.087000+00:00,3743.378,afk
2026-01-24T21:39:13.087000+00:00,191.978,afk
2026-01-24T21:38:04.546000+00:00,68.553,not-afk
2026-01-24T21:33:02.258000+00:00,302.287,afk
2026-01-24T21:33:02.258000+00:00,196.849,afk
2026-01-24T21:30:13.357000+00:00,168.909,not-afk
2026-01-24T21:23:18.534000+00:00,414.822,afk
2026-01-24T21:23:18.534000+00:00,224.09,afk
2026-01-24T21:23:18.534000+00:00,219.067,afk
2026-01-24T21:20:01.676000+00:00,196.866,not-afk
2026-01-24T21:13:59.839000+00:00,361.836,afk
2026-01-24T21:13:59.839000+00:00,231.559,afk
2026-01-24T21:13:59.839000+00:00,226.552,afk
2026-01-24T21:13:59.839000+00:00,236.573,afk
2026-01-24T21:13:59.839000+00:00,221.533,afk
2026-01-24T21:01:08.060000+00:00,771.785,not-afk
2026-01-24T21:01:08.060000+00:00,111.545,not-afk
2026-01-24T20:57:46.057000+00:00,202.007,afk
2026-01-24T20:44:07.216000+00:00,818.85,not-afk
2026-01-24T20:39:03.432000+00:00,303.783,afk
2026-01-24T20:39:03.432000+00:00,198.438,afk
2026-01-24T20:29:35.433000+00:00,568.014,not-afk
2026-01-24T20:22:25.509000+00:00,429.923,afk
2026-01-24T20:22:25.509000+00:00,224.342,afk
2026-01-24T20:22:25.509000+00:00,214.322,afk
2026-01-24T20:11:07.517000+00:00,678.004,not-afk
2026-01-24T20:05:37.682000+00:00,329.834,afk
2026-01-24T20:05:37.682000+00:00,209.932,afk
2026-01-24T19:52:43.840000+00:00,773.856,not-afk
2026-01-24T19:52:43.840000+00:00,45.281,not-afk
2026-01-24T19:52:43.840000+00:00,31.089,not-afk
2026-01-24T17:25:28.572000+00:00,623.513,afk
2026-01-24T17:25:28.572000+00:00,327.647,afk
2026-01-24T17:25:28.572000+00:00,337.669,afk
2026-01-24T17:25:28.572000+00:00,337.669,afk
2026-01-24T17:25:28.572000+00:00,342.681,afk
2026-01-24T17:25:28.572000+00:00,352.696,afk
2026-01-24T17:25:28.572000+00:00,322.638,afk
2026-01-24T16:46:15.222000+00:00,2353.366,not-afk
2026-01-24T16:42:08.464000+00:00,246.757,afk
2026-01-24T16:42:08.464000+00:00,201.628,afk
2026-01-24T16:35:33.668000+00:00,394.81,not-afk
2026-01-24T16:27:18.824000+00:00,494.843,afk
2026-01-24T16:27:18.824000+00:00,194.119,afk
2026-01-24T16:27:00.705000+00:00,18.133,not-afk
2026-01-24T16:21:53.666000+00:00,307.038,afk
2026-01-24T16:21:53.666000+00:00,198.424,afk
2026-01-24T16:21:21.536000+00:00,32.144,not-afk
2026-01-24T15:26:00.494000+00:00,3321.041,afk
2026-01-24T15:26:00.494000+00:00,192.947,afk
2026-01-24T14:06:26.868000+00:00,4773.641,not-afk
2026-01-24T12:08:58.276000+00:00,7048.591,afk
2026-01-24T12:08:58.276000+00:00,385.027,afk
2026-01-24T12:08:58.276000+00:00,390.037,afk
2026-01-24T12:08:58.276000+00:00,380.008,afk
2026-01-24T12:07:36.169000+00:00,82.121,not-afk
2026-01-24T12:07:36.169000+00:00,15.667,not-afk
2026-01-24T00:08:33.578000+00:00,43142.591,afk
2026-01-24T00:08:30.432000+00:00,3.145,not-afk
2026-01-24T00:08:30.431000+00:00,0,afk
2026-01-23T23:29:41.291000+00:00,625.956,afk
2026-01-23T23:29:41.291000+00:00,259.154,afk
2026-01-23T23:29:41.291000+00:00,269.223,afk
2026-01-23T23:29:41.291000+00:00,254.101,afk
2026-01-23T23:23:58.921000+00:00,342.384,not-afk
2026-01-23T23:19:01.949000+00:00,296.971,afk
2026-01-23T23:19:01.949000+00:00,221.594,afk
2026-01-23T23:19:01.949000+00:00,211.566,afk
2026-01-23T23:11:51.928000+00:00,430.034,not-afk
2026-01-23T23:11:51.927000+00:00,0,afk
2026-01-23T22:55:05.574000+00:00,613.372,afk
2026-01-23T22:55:05.574000+00:00,523.03,afk
2026-01-23T22:55:05.574000+00:00,507.963,afk
2026-01-23T22:55:05.574000+00:00,512.983,afk
2026-01-23T22:55:05.574000+00:00,512.983,afk
2026-01-23T22:55:05.574000+00:00,533.077,afk
2026-01-23T22:55:05.574000+00:00,502.93,afk
2026-01-23T20:13:39.730000+00:00,9685.867,not-afk
2026-01-23T20:09:52.038000+00:00,227.691,afk
2026-01-23T20:09:52.038000+00:00,217.8,afk
2026-01-23T20:09:52.038000+00:00,222.818,afk
2026-01-23T20:09:52.038000+00:00,207.75,afk
2026-01-23T20:07:43.943000+00:00,128.106,not-afk
2026-01-23T19:55:16.036000+00:00,747.906,afk
2026-01-23T19:55:16.036000+00:00,222.406,afk
2026-01-23T19:37:59.849000+00:00,1036.202,not-afk
2026-01-23T19:29:51.130000+00:00,488.718,afk
2026-01-23T19:29:51.130000+00:00,323.15,afk
2026-01-23T19:29:51.130000+00:00,318.098,afk
2026-01-23T19:26:11.566000+00:00,219.579,not-afk
2026-01-23T19:26:11.566000+00:00,133.816,not-afk
2026-01-23T19:26:11.566000+00:00,145.246,not-afk
2026-01-23T19:26:11.566000+00:00,156.529,not-afk
2026-01-23T19:26:11.566000+00:00,185.845,not-afk
2026-01-23T19:26:11.566000+00:00,196.352,not-afk
2026-01-23T19:26:11.566000+00:00,211.64,not-afk
2026-01-23T19:26:11.566000+00:00,111.13,not-afk
2026-01-23T19:15:07.113000+00:00,664.467,afk
2026-01-23T19:15:07.113000+00:00,259.182,afk
2026-01-23T19:15:07.113000+00:00,249.165,afk
2026-01-23T19:11:49.843000+00:00,197.285,not-afk
2026-01-23T15:53:31.521000+00:00,11898.321,afk
2026-01-23T15:53:31.521000+00:00,305.697,afk
2026-01-23T15:53:31.521000+00:00,315.747,afk
2026-01-23T15:53:31.521000+00:00,300.66,afk
2026-01-23T13:55:40.045000+00:00,1961.836,not-afk
2026-01-23T13:36:12.949000+00:00,1167.095,afk
2026-01-23T13:17:35.247000+00:00,1117.701,not-afk
2026-01-23T10:22:02.203000+00:00,6318.879,not-afk
2026-01-22T23:01:27.986000+00:00,4934.432,not-afk
2026-01-22T22:48:11.840000+00:00,796.145,afk
2026-01-22T22:48:11.840000+00:00,584.414,afk
2026-01-22T22:48:11.840000+00:00,594.452,afk
2026-01-22T22:48:11.840000+00:00,594.452,afk
2026-01-22T22:48:11.840000+00:00,579.405,afk
2026-01-22T21:25:53.749000+00:00,4938.106,not-afk
2026-01-22T21:25:53.749000+00:00,10.654,not-afk
2026-01-22T21:16:09.902000+00:00,583.855,afk
2026-01-22T21:16:09.902000+00:00,198.289,afk
2026-01-22T19:50:00.230000+00:00,5169.685,not-afk
2026-01-22T19:50:00.230000+00:00,131.516,not-afk
2026-01-22T19:50:00.230000+00:00,111.232,not-afk
2026-01-21T23:43:06.777000+00:00,263.036,not-afk
2026-01-21T23:43:06.777000+00:00,112.792,not-afk
2026-01-21T23:43:06.777000+00:00,122.826,not-afk
2026-01-21T23:43:06.777000+00:00,137.839,not-afk
2026-01-21T23:43:06.777000+00:00,77.667,not-afk
2026-01-21T23:31:40.043000+00:00,686.743,afk
2026-01-21T23:31:40.043000+00:00,197.517,afk
2026-01-21T23:31:12.076000+00:00,27.982,not-afk
2026-01-21T23:26:57.247000+00:00,224.771,afk
2026-01-21T23:26:57.247000+00:00,239.811,afk
2026-01-21T23:26:57.247000+00:00,219.76,afk
2026-01-21T23:26:57.246000+00:00,254.829,afk
2026-01-21T23:26:57.246000+00:00,254.829,afk
2026-01-21T23:26:57.246000+00:00,249.837,afk
2026-01-21T23:26:56.579000+00:00,0.681,not-afk
2026-01-21T23:18:05.230000+00:00,531.348,afk
2026-01-21T23:18:05.230000+00:00,436.054,afk
2026-01-21T23:18:05.230000+00:00,431.03,afk
2026-01-21T23:16:59.164000+00:00,66.081,not-afk
2026-01-21T23:06:26.230000+00:00,632.933,afk
2026-01-21T23:06:26.230000+00:00,362.811,afk
2026-01-21T23:06:26.230000+00:00,357.803,afk
2026-01-21T22:54:41.674000+00:00,704.57,not-afk
2026-01-21T22:46:54.730000+00:00,466.943,afk
2026-01-21T22:34:38.071000+00:00,736.673,not-afk
2026-01-21T22:27:43.731000+00:00,414.339,afk
2026-01-21T22:27:43.731000+00:00,248.196,afk
2026-01-21T22:27:43.731000+00:00,248.196,afk
2026-01-21T22:27:43.731000+00:00,238.093,afk
2026-01-21T21:59:37.349000+00:00,1686.397,not-afk
2026-01-21T06:25:20.633000+00:00,56056.715,afk
2026-01-21T06:25:20.633000+00:00,259.502,afk
2026-01-21T06:25:20.633000+00:00,269.534,afk
2026-01-21T06:25:20.633000+00:00,254.486,afk
2026-01-21T05:46:04.763000+00:00,2355.885,not-afk
2026-01-20T04:49:25.024000+00:00,89799.738,afk
2026-01-20T04:49:25.024000+00:00,58815.983,afk
2026-01-20T04:49:25.024000+00:00,58826.015,afk
2026-01-20T04:49:25.024000+00:00,58810.952,afk
2026-01-20T04:49:25.024000+00:00,58805.925,afk
2026-01-20T04:28:31.822000+00:00,902.744,afk
2026-01-20T04:28:31.822000+00:00,389.042,afk
2026-01-20T04:27:45.485000+00:00,0,afk
2026-01-20T04:27:45.484000+00:00,0,not-afk
2026-01-20T04:27:45.480000+00:00,46.356,not-afk
2026-01-20T04:27:45.480000+00:00,43.976,not-afk
2026-01-20T00:37:51.004000+00:00,13205.845,afk
2026-01-20T00:37:51.004000+00:00,209.52,afk
2026-01-20T00:37:51.004000+00:00,204.51,afk
2026-01-20T00:37:51.001000+00:00,0.01,not-afk
2026-01-20T00:37:50.997000+00:00,0.018,not-afk
2026-01-20T00:30:15.697000+00:00,455.308,afk
2026-01-20T00:30:15.697000+00:00,193.623,afk
2026-01-20T00:30:06.561000+00:00,9.148,not-afk
2026-01-20T00:15:11.035000+00:00,895.525,afk
2026-01-20T00:15:11.035000+00:00,194.772,afk
2026-01-20T00:15:11.029000+00:00,0.009,not-afk
2026-01-20T00:15:11.028000+00:00,0.02,not-afk
2026-01-19T23:10:51.886000+00:00,3859.142,afk
2026-01-19T23:10:51.886000+00:00,334.881,afk
2026-01-19T23:10:51.886000+00:00,324.868,afk
2026-01-19T23:10:50.913000+00:00,0.988,not-afk
2026-01-19T22:32:03.182000+00:00,2327.73,afk
2026-01-19T22:32:03.182000+00:00,529.965,afk
2026-01-19T22:32:03.182000+00:00,534.981,afk
2026-01-19T22:32:03.182000+00:00,519.946,afk
2026-01-19T22:23:45.939000+00:00,497.258,not-afk
2026-01-19T22:18:45.839000+00:00,300.099,afk
2026-01-19T22:18:45.839000+00:00,259.999,afk
2026-01-19T22:15:19.619000+00:00,206.235,not-afk
2026-01-19T21:59:14.276000+00:00,965.342,afk
2026-01-19T21:59:14.276000+00:00,220.945,afk
2026-01-19T21:59:14.276000+00:00,210.846,afk
2026-01-19T21:58:11.341000+00:00,62.95,not-afk
2026-01-19T21:58:11.340000+00:00,0,afk
2026-01-18T18:29:41.636000+00:00,94785.042,afk
2026-01-18T18:29:41.636000+00:00,89611.3,afk
2026-01-18T18:29:41.636000+00:00,89621.415,afk
2026-01-18T18:29:41.636000+00:00,89606.279,afk
2026-01-18T18:11:22.142000+00:00,1099.498,not-afk
2026-01-18T18:07:44.827000+00:00,217.314,afk
2026-01-18T17:58:05.182000+00:00,579.656,not-afk
2026-01-18T17:58:05.181000+00:00,0,afk
2026-01-18T17:48:17.817000+00:00,189.021,afk
2026-01-18T17:47:16.265000+00:00,61.557,not-afk
2026-01-18T17:47:16.264000+00:00,0,afk
2026-01-18T17:35:37.828000+00:00,182.844,afk
2026-01-18T17:21:49.854000+00:00,827.984,not-afk
2026-01-18T17:13:33.386000+00:00,496.467,afk
2026-01-18T17:13:33.386000+00:00,458.216,afk
2026-01-18T17:13:33.386000+00:00,463.295,afk
2026-01-18T17:13:33.386000+00:00,448.17,afk
2026-01-18T17:11:21.613000+00:00,131.787,not-afk
2026-01-18T17:11:21.613000+00:00,11.778,not-afk
2026-01-18T17:03:20.198000+00:00,481.42,afk
2026-01-18T17:03:20.198000+00:00,205.618,afk
2026-01-18T17:00:29.563000+00:00,170.65,not-afk
2026-01-18T16:53:06.839000+00:00,442.723,afk
2026-01-18T16:53:06.839000+00:00,236.714,afk
2026-01-18T16:53:06.839000+00:00,231.687,afk
2026-01-18T16:52:52.908000+00:00,13.946,not-afk
2026-01-18T16:52:52.907000+00:00,0,afk
2026-01-18T15:31:24.481000+00:00,193.682,afk
2026-01-18T15:31:24.481000+00:00,193.682,afk
2026-01-18T15:23:09.919000+00:00,494.576,not-afk
2026-01-18T15:23:09.919000+00:00,106.758,not-afk
2026-01-18T15:23:09.919000+00:00,141.823,not-afk
2026-01-18T15:23:09.919000+00:00,35.02,not-afk
2026-01-18T15:18:06.653000+00:00,303.275,afk
2026-01-18T15:15:24.451000+00:00,162.216,not-afk
2026-01-18T15:15:24.450000+00:00,0,afk
2026-01-18T14:41:53.022000+00:00,186.141,afk
2026-01-18T14:29:45.390000+00:00,727.636,not-afk
2026-01-17T23:57:59.319000+00:00,75.239,not-afk
2026-01-17T23:53:16.996000+00:00,282.322,afk
2026-01-17T23:53:16.996000+00:00,207.157,afk
2026-01-17T23:51:58.563000+00:00,78.444,not-afk
2026-01-17T23:47:48.230000+00:00,250.332,afk
2026-01-17T23:47:48.230000+00:00,215.201,afk
2026-01-17T23:47:48.230000+00:00,205.169,afk
2026-01-17T23:41:54.994000+00:00,353.249,not-afk
2026-01-17T23:18:21.409000+00:00,1413.584,afk
2026-01-17T23:18:21.409000+00:00,217.182,afk
2026-01-17T23:18:12.946000+00:00,8.477,not-afk
2026-01-17T23:11:06.657000+00:00,426.288,afk
2026-01-17T23:11:06.657000+00:00,255.791,afk
2026-01-17T23:11:06.657000+00:00,255.791,afk
2026-01-17T23:11:06.657000+00:00,265.866,afk
2026-01-17T23:11:06.657000+00:00,245.76,afk
2026-01-17T23:10:06.604000+00:00,60.065,not-afk
2026-01-17T23:06:17.669000+00:00,228.934,afk
2026-01-17T23:06:17.669000+00:00,228.934,afk
2026-01-17T23:06:17.669000+00:00,223.919,afk
2026-01-17T23:06:15.964000+00:00,1.72,not-afk
2026-01-17T22:56:16.651000+00:00,599.312,afk
2026-01-17T22:56:16.651000+00:00,218.466,afk
2026-01-17T22:56:16.651000+00:00,208.427,afk
2026-01-17T22:45:38.435000+00:00,638.228,not-afk
2026-01-17T22:37:03.951000+00:00,514.483,afk
2026-01-17T22:36:22.168000+00:00,41.797,not-afk
2026-01-17T22:33:15.701000+00:00,186.466,afk
2026-01-17T22:33:01.758000+00:00,13.953,not-afk
2026-01-17T21:56:56.933000+00:00,2164.824,afk
2026-01-17T21:56:56.933000+00:00,372.852,afk
2026-01-17T21:56:56.933000+00:00,362.818,afk
2026-01-17T21:55:53.844000+00:00,63.102,not-afk
2026-01-17T21:44:17.527000+00:00,696.316,afk
2026-01-17T21:44:17.527000+00:00,209.188,afk
2026-01-17T21:44:17.527000+00:00,219.255,afk
2026-01-17T21:44:17.527000+00:00,0.015,not-afk
2026-01-17T21:44:17.527000+00:00,214.197,afk
2026-01-17T21:44:17.527000+00:00,204.181,afk
2026-01-17T21:39:02.294000+00:00,315.243,afk
2026-01-17T21:39:02.294000+00:00,233.737,afk
2026-01-17T21:39:02.294000+00:00,223.709,afk
2026-01-17T21:38:44.023000+00:00,18.284,not-afk
2026-01-17T19:26:43.621000+00:00,7920.401,afk
2026-01-17T19:26:43.621000+00:00,535.663,afk
2026-01-17T19:26:43.621000+00:00,540.672,afk
2026-01-17T19:26:43.621000+00:00,540.672,afk
2026-01-17T19:26:43.621000+00:00,550.703,afk
2026-01-17T19:26:43.621000+00:00,550.703,afk
2026-01-17T19:26:43.621000+00:00,525.644,afk
2026-01-17T19:25:27.546000+00:00,76.089,not-afk
2026-01-17T19:17:36.871000+00:00,470.674,afk
2026-01-17T19:17:36.871000+00:00,300.1,afk
2026-01-17T19:17:36.871000+00:00,305.122,afk
2026-01-17T19:17:36.871000+00:00,290.067,afk
2026-01-17T19:13:37.948000+00:00,238.937,not-afk
2026-01-17T19:13:37.948000+00:00,206.555,not-afk
2026-01-17T19:13:37.948000+00:00,233.295,not-afk
2026-01-17T19:13:37.948000+00:00,161.806,not-afk
2026-01-17T19:10:07.077000+00:00,210.881,afk
2026-01-17T19:10:07.077000+00:00,210.881,afk
2026-01-17T19:10:07.077000+00:00,208.71,afk
2026-01-17T19:08:59.544000+00:00,67.544,not-afk
2026-01-17T19:05:34.279000+00:00,205.264,afk
2026-01-17T19:05:34.279000+00:00,190.878,afk
2026-01-17T18:53:52.880000+00:00,701.411,not-afk
2026-01-17T18:47:37.480000+00:00,375.399,afk
2026-01-17T18:47:37.480000+00:00,290.159,afk
2026-01-17T18:47:37.480000+00:00,280.099,afk
2026-01-17T18:46:51.896000+00:00,45.599,not-afk
2026-01-17T18:42:04.652000+00:00,287.243,afk
2026-01-17T18:42:04.652000+00:00,262.109,afk
2026-01-17T18:42:04.652000+00:00,257.064,afk
2026-01-17T18:36:25.382000+00:00,339.285,not-afk
2026-01-17T18:28:01.230000+00:00,504.151,afk
2026-01-17T18:28:01.230000+00:00,469.083,afk
2026-01-17T18:28:01.230000+00:00,479.115,afk
2026-01-17T18:28:01.230000+00:00,484.164,afk
2026-01-17T18:28:01.230000+00:00,464.067,afk
2026-01-17T18:13:37.528000+00:00,863.717,not-afk
2026-01-17T18:08:20.622000+00:00,316.905,afk
2026-01-17T18:08:20.622000+00:00,226.717,afk
2026-01-17T18:08:20.622000+00:00,221.695,afk
2026-01-17T18:06:26.477000+00:00,114.158,not-afk
2026-01-17T17:54:50.871000+00:00,695.605,afk
2026-01-17T17:54:50.871000+00:00,354.624,afk
2026-01-17T17:54:50.871000+00:00,354.624,afk
2026-01-17T17:54:50.871000+00:00,344.593,afk
2026-01-17T17:54:40.621000+00:00,10.265,not-afk
2026-01-17T17:50:54.642000+00:00,225.978,afk
2026-01-17T17:45:01.983000+00:00,352.668,not-afk
2026-01-17T17:45:01.982000+00:00,0,afk
2026-01-17T17:22:07.386000+00:00,617.212,afk
2026-01-17T17:22:07.386000+00:00,324.795,afk
2026-01-17T17:22:07.386000+00:00,324.795,afk
2026-01-17T17:22:07.386000+00:00,334.885,afk
2026-01-17T17:22:07.386000+00:00,314.781,afk
2026-01-17T17:22:07.385000+00:00,0.015,not-afk
2026-01-16T13:12:48.346000+00:00,332.142,not-afk
2026-01-15T23:42:12.928000+00:00,91.599,not-afk
2026-01-15T23:02:02.634000+00:00,2410.293,afk
2026-01-15T23:02:02.634000+00:00,305.156,afk
2026-01-15T23:02:02.634000+00:00,305.156,afk
2026-01-15T23:02:02.634000+00:00,295.123,afk
2026-01-15T23:01:46.665000+00:00,15.98,not-afk
2026-01-15T22:57:38.886000+00:00,247.778,afk
2026-01-15T22:55:19.305000+00:00,139.593,not-afk
2026-01-15T22:52:08.127000+00:00,191.177,afk
2026-01-15T22:52:08.127000+00:00,191.177,afk
2026-01-15T22:51:20.301000+00:00,47.831,not-afk
2026-01-15T22:33:32.744000+00:00,1067.556,afk
2026-01-15T22:33:32.744000+00:00,205.221,afk
2026-01-15T22:30:42.181000+00:00,170.576,not-afk
2026-01-15T22:27:04.670000+00:00,207.495,afk
2026-01-15T22:27:04.670000+00:00,202.479,afk
2026-01-15T22:27:04.667000+00:00,217.513,afk
2026-01-15T22:27:04.667000+00:00,217.513,afk
2026-01-15T22:18:23.987000+00:00,520.693,not-afk
2026-01-15T22:18:23.987000+00:00,71.829,not-afk
2026-01-15T22:13:41.470000+00:00,282.517,afk
2026-01-15T22:13:41.470000+00:00,275.728,afk
2026-01-15T22:13:41.470000+00:00,275.728,afk
2026-01-15T22:13:41.470000+00:00,265.696,afk
2026-01-15T22:09:55.039000+00:00,226.439,not-afk
2026-01-15T22:09:55.038000+00:00,0,afk
2026-01-15T20:25:58.044000+00:00,604.178,afk
2026-01-15T20:25:58.044000+00:00,197.495,afk
2026-01-15T20:25:58.044000+00:00,197.495,afk
2026-01-15T20:25:58.044000+00:00,187.445,afk
2026-01-15T20:25:58.043000+00:00,0,not-afk
2026-01-15T20:21:18.561000+00:00,279.489,afk
2026-01-15T20:21:18.561000+00:00,221.408,afk
