timestamp,duration,data.app
2026-01-26T11:19:28.379000+00:00,30.302,Chrome
2026-01-26T11:19:25.344000+00:00,2.023,explorer
2026-01-26T11:19:22.309000+00:00,1.012,rstudio
2026-01-26T11:19:12.202000+00:00,9.098,Discord
2026-01-26T11:17:45.267000+00:00,85.925,rstudio
2026-01-26T11:17:39.199000+00:00,5.057,Discord
2026-01-26T11:17:21.996000+00:00,16.192,Discord
2026-01-26T11:17:18.958000+00:00,1.013,rstudio
2026-01-26T11:17:15.914000+00:00,2.032,rstudio
2026-01-26T11:17:06.819000+00:00,6.061,Discord
2026-01-26T11:17:02.779000+00:00,3.028,Chrome
2026-01-26T11:17:00.757000+00:00,1.013,Chrome
2026-01-26T11:16:57.724000+00:00,1.011,rstudio
2026-01-26T11:16:54.686000+00:00,2.028,rstudio
2026-01-26T11:16:15.267000+00:00,38.401,explorer
2026-01-26T11:16:10.217000+00:00,4.04,Chrome
2026-01-26T11:16:08.196000+00:00,1.011,Chrome
2026-01-26T11:16:06.173000+00:00,1.011,Chrome
2026-01-26T11:16:03.137000+00:00,1.012,rstudio
2026-01-26T11:15:57.051000+00:00,2.026,rstudio
2026-01-26T11:15:44.925000+00:00,11.112,explorer
2026-01-26T11:15:40.883000+00:00,3.033,Chrome
2026-01-26T11:15:34.819000+00:00,5.054,Chrome
2026-01-26T11:15:29.766000+00:00,4.043,Chrome
2026-01-26T11:14:51.191000+00:00,37.566,Discord
2026-01-26T11:14:43.087000+00:00,7.081,Discord
2026-01-26T11:14:40.011000+00:00,1.037,Messenger
2026-01-26T11:14:35.941000+00:00,2.033,Messenger
2026-01-26T11:14:23.732000+00:00,11.193,Discord
2026-01-26T11:14:20.683000+00:00,1.019,Discord
2026-01-26T11:14:16.610000+00:00,3.065,Chrome
2026-01-26T11:14:07.370000+00:00,7.112,Chrome
2026-01-26T11:14:00.234000+00:00,1.016,Chrome
2026-01-26T11:13:58.207000+00:00,1.018,Chrome
2026-01-26T11:13:30.836000+00:00,26.36,Discord
2026-01-26T11:13:27.778000+00:00,2.047,ApplicationFrameHost
2026-01-26T11:13:06.496000+00:00,20.266,Messenger
2026-01-26T11:13:03.461000+00:00,2.027,Discord
2026-01-26T11:12:54.876000+00:00,2.04,Discord
2026-01-26T11:12:16.319000+00:00,37.542,ApplicationFrameHost
2026-01-26T11:12:10.244000+00:00,5.053,SearchHost
2026-01-26T11:12:05.202000+00:00,4.028,Messenger
2026-01-26T11:12:02.158000+00:00,1.011,ShellExperienceHost
2026-01-26T11:12:00.125000+00:00,1.017,Messenger
2026-01-26T11:11:58.102000+00:00,1.012,SearchHost
2026-01-26T11:11:47.941000+00:00,7.109,ShellHost
2026-01-26T11:08:43.358000+00:00,182.552,Chrome
2026-01-26T11:06:50.023000+00:00,111.315,Chrome
2026-01-26T11:06:40.902000+00:00,8.102,Chrome
2026-01-26T11:06:25.603000+00:00,14.281,Chrome
2026-01-26T11:06:23.482000+00:00,1.104,CredentialUIBroker
2026-01-26T11:06:20.148000+00:00,2.026,Chrome
2026-01-26T11:06:12.041000+00:00,7.093,Chrome
2026-01-26T11:06:05.941000+00:00,5.088,Chrome
2026-01-26T11:06:03.917000+00:00,1.015,Chrome
2026-01-26T11:06:01.893000+00:00,1.011,Chrome
2026-01-26T11:05:24.254000+00:00,36.622,Chrome
2026-01-26T11:05:22.224000+00:00,1.019,Chrome
2026-01-26T11:04:33.321000+00:00,47.888,Chrome
2026-01-26T11:04:30.280000+00:00,2.024,Chrome
2026-01-26T11:04:28.261000+00:00,1.012,explorer
2026-01-26T11:04:18.146000+00:00,9.103,olk
2026-01-26T11:04:13.071000+00:00,2.018,explorer
2026-01-26T11:04:10.031000+00:00,2.028,explorer
2026-01-26T11:03:55.906000+00:00,13.119,explorer
2026-01-26T11:03:53.888000+00:00,1.007,explorer
2026-01-26T11:03:45.764000+00:00,5.075,explorer
2026-01-26T11:03:30.576000+00:00,13.161,Messenger
2026-01-26T11:02:59.109000+00:00,30.439,Messenger
2026-01-26T11:02:56.052000+00:00,2.035,Messenger
2026-01-26T11:02:53.008000+00:00,2.034,Messenger
2026-01-26T11:02:49.968000+00:00,2.028,Messenger
2026-01-26T11:02:47.932000+00:00,1.016,Messenger
2026-01-26T11:02:45.892000+00:00,1.025,SearchHost
2026-01-26T10:45:48.011000+00:00,1016.861,Messenger
2026-01-26T10:43:33.242000+00:00,133.753,Chrome
2026-01-26T10:43:25.122000+00:00,6.077,Chrome
2026-01-26T10:31:45.506000+00:00,698.592,Messenger
2026-01-26T10:31:39.335000+00:00,5.158,Notepad
2026-01-25T22:52:40.011000+00:00,294.593,Chrome
2026-01-25T22:51:59.410000+00:00,38.579,OneNote
2026-01-25T22:51:54.319000+00:00,3.055,Acrobat
2026-01-25T22:51:47.207000+00:00,6.099,explorer
2026-01-25T22:51:40.092000+00:00,4.069,Acrobat
2026-01-25T22:51:38.065000+00:00,1.014,explorer
2026-01-25T22:51:36.032000+00:00,1.004,Acrobat
2026-01-25T22:51:27.886000+00:00,7.134,Acrobat
2026-01-25T22:51:25.849000+00:00,1.022,explorer
2026-01-25T22:51:13.675000+00:00,11.157,Acrobat
2026-01-25T22:51:08.581000+00:00,3.059,Acrobat
2026-01-25T22:50:55.379000+00:00,12.193,Acrobat
2026-01-25T22:50:49.263000+00:00,4.08,Acrobat
2026-01-25T22:50:47.225000+00:00,1.034,Acrobat
2026-01-25T22:50:31.972000+00:00,14.24,Acrobat
2026-01-25T22:50:29.957000+00:00,1.002,explorer
2026-01-25T22:50:26.915000+00:00,2.026,explorer
2026-01-25T22:50:21.809000+00:00,3.068,Chrome
2026-01-25T22:50:19.784000+00:00,1.013,Chrome
2026-01-25T22:50:16.734000+00:00,1.031,olk
2026-01-25T22:50:03.543000+00:00,10.14,OneNote
2026-01-25T22:49:57.452000+00:00,5.074,Chrome
2026-01-25T22:48:24.690000+00:00,91.745,Chrome
2026-01-25T22:48:21.657000+00:00,2.021,Chrome
2026-01-25T22:48:15.532000+00:00,4.075,Chrome
2026-01-25T22:48:12.488000+00:00,2.028,Chrome
2026-01-25T22:48:08.405000+00:00,2.046,Chrome
2026-01-25T22:48:05.359000+00:00,2.029,explorer
2026-01-25T22:48:01.284000+00:00,2.042,olk
2026-01-25T22:47:58.228000+00:00,1.023,Chrome
2026-01-25T22:47:51.100000+00:00,6.117,Chrome
2026-01-25T22:47:33.789000+00:00,16.293,Chrome
2026-01-25T22:47:27.656000+00:00,5.109,Chrome
2026-01-25T22:47:23.593000+00:00,3.046,Chrome
2026-01-25T22:45:53.440000+00:00,89.14,Chrome
2026-01-25T22:45:48.358000+00:00,3.045,explorer
2026-01-25T22:45:45.306000+00:00,2.041,olk
2026-01-25T22:44:20.970000+00:00,82.29,Chrome
2026-01-25T22:44:08.746000+00:00,11.217,Spotify
2026-01-25T22:43:45.342000+00:00,20.341,Chrome
2026-01-25T22:43:36.212000+00:00,8.115,Chrome
2026-01-25T22:43:24.996000+00:00,10.19,Chrome
2026-01-25T22:43:13.805000+00:00,10.173,Chrome
2026-01-25T22:43:08.722000+00:00,3.045,Spotify
2026-01-25T22:43:05.665000+00:00,2.039,Spotify
2026-01-25T22:43:01.587000+00:00,3.062,Chrome
2026-01-25T22:42:56.522000+00:00,4.053,Chrome
2026-01-25T22:42:34.171000+00:00,21.332,Chrome
2026-01-25T22:42:27.055000+00:00,6.105,Chrome
2026-01-25T22:42:21.974000+00:00,4.069,Chrome
2026-01-25T22:42:17.905000+00:00,3.048,Chrome
2026-01-25T22:42:15.859000+00:00,1.02,Chrome
2026-01-25T22:42:12.782000+00:00,2.056,Chrome
2026-01-25T22:42:04.681000+00:00,7.088,Chrome
2026-01-25T22:41:53.486000+00:00,10.181,Chrome
2026-01-25T22:41:35.175000+00:00,17.288,Chrome
2026-01-25T22:41:29.084000+00:00,5.074,Chrome
2026-01-25T22:41:22.982000+00:00,5.089,Chrome
2026-01-25T22:41:18.895000+00:00,3.076,Chrome
2026-01-25T22:41:12.810000+00:00,5.064,Chrome
2026-01-25T22:41:10.781000+00:00,1.018,Chrome
2026-01-25T22:41:06.698000+00:00,2.046,olk
2026-01-25T22:41:02.641000+00:00,2.028,Acrobat
2026-01-25T22:30:29.118000+00:00,632.514,explorer
2026-01-25T22:30:25.031000+00:00,3.063,olk
2026-01-25T22:29:28.206000+00:00,54.782,Teams
2026-01-25T22:29:20.096000+00:00,5.077,Chrome
2026-01-25T22:29:08.900000+00:00,10.175,Chrome
2026-01-25T22:28:45.516000+00:00,22.36,Chrome
2026-01-25T22:28:37.363000+00:00,7.14,Chrome
2026-01-25T22:28:26.169000+00:00,10.183,Chrome
2026-01-25T22:28:20.096000+00:00,5.066,Chrome
2026-01-25T22:28:17.059000+00:00,2.017,Chrome
2026-01-25T22:28:13.994000+00:00,2.045,Teams
2026-01-25T22:25:20.118000+00:00,172.865,Acrobat
2026-01-25T22:16:28.422000+00:00,299.752,Acrobat
2026-01-25T22:04:44.158000+00:00,436.581,Acrobat
2026-01-25T22:04:41.116000+00:00,2.013,explorer
2026-01-25T22:04:37.059000+00:00,3.031,explorer
2026-01-25T22:04:32.988000+00:00,1.025,explorer
2026-01-25T22:04:29.942000+00:00,2.028,olk
2026-01-25T22:04:23.841000+00:00,3.037,Teams
2026-01-25T22:04:20.810000+00:00,2.011,explorer
2026-01-25T22:03:34.995000+00:00,44.806,Chrome
2026-01-25T22:03:32.959000+00:00,1.018,Chrome
2026-01-25T22:03:28.903000+00:00,3.046,Chrome
2026-01-25T22:03:19.740000+00:00,8.143,Chrome
2026-01-25T22:03:02.455000+00:00,16.265,olk
2026-01-25T22:02:34.928000+00:00,26.515,Chrome
2026-01-25T22:00:15.253000+00:00,138.661,Messenger
2026-01-25T22:00:00.934000+00:00,11.261,Chrome
2026-01-25T21:59:51.787000+00:00,7.113,Chrome
2026-01-25T21:59:48.748000+00:00,2.028,Chrome
2026-01-25T21:53:19.046000+00:00,388.688,Chrome
2026-01-25T21:53:17.021000+00:00,1.013,Chrome
2026-01-25T21:53:12.962000+00:00,3.044,Messenger
2026-01-25T21:51:59.783000+00:00,69.133,Chrome
2026-01-25T21:51:56.719000+00:00,1.025,Chrome
2026-01-25T21:51:49.596000+00:00,6.112,Chrome
2026-01-25T21:51:45.530000+00:00,2.039,Chrome
2026-01-25T21:51:42.461000+00:00,2.05,Chrome
2026-01-25T21:47:54.111000+00:00,227.335,Chrome
2026-01-25T21:47:49.009000+00:00,4.085,Messenger
2026-01-25T21:46:40.640000+00:00,65.306,Chrome
2026-01-25T21:46:36.561000+00:00,3.051,Messenger
2026-01-25T21:46:34.517000+00:00,1.024,Messenger
2026-01-25T21:45:48.624000+00:00,44.874,Chrome
2026-01-25T21:45:38.415000+00:00,9.18,Messenger
2026-01-25T21:45:25.167000+00:00,11.206,Chrome
2026-01-25T21:45:19.033000+00:00,5.11,idea64
2026-01-25T21:44:12.619000+00:00,65.393,Messenger
2026-01-25T21:44:06.510000+00:00,5.084,idea64
2026-01-25T21:43:56.320000+00:00,9.178,java
2026-01-25T21:43:41.976000+00:00,13.319,java
2026-01-25T21:43:39.939000+00:00,1.026,java
2026-01-25T21:43:30.755000+00:00,8.173,idea64
2026-01-25T21:42:56.988000+00:00,32.755,idea64
2026-01-25T21:42:47.780000+00:00,8.186,idea64
2026-01-25T21:42:26.290000+00:00,20.467,idea64
2026-01-25T21:42:23.221000+00:00,2.046,idea64
2026-01-25T21:42:19.123000+00:00,3.075,Messenger
2026-01-25T21:41:32.069000+00:00,46.035,idea64
2026-01-25T21:41:20.827000+00:00,10.215,idea64
2026-01-25T21:41:09.624000+00:00,10.19,idea64
2026-01-25T21:41:07.586000+00:00,1.022,idea64
2026-01-25T21:41:02.481000+00:00,4.082,idea64
2026-01-25T21:40:23.591000+00:00,37.867,Messenger
2026-01-25T21:40:04.170000+00:00,18.402,idea64
2026-01-25T21:39:40.698000+00:00,22.458,idea64
2026-01-25T21:39:36.615000+00:00,3.056,Chrome
2026-01-25T21:39:31.505000+00:00,4.086,Messenger
2026-01-25T21:39:29.462000+00:00,1.02,Messenger
2026-01-25T21:39:10.027000+00:00,18.411,Chrome
2026-01-25T21:39:05.892000+00:00,3.11,Messenger
2026-01-25T21:39:00.804000+00:00,1.014,Chrome
2026-01-25T21:38:53.667000+00:00,5.101,idea64
2026-01-25T21:38:26.053000+00:00,26.599,idea64
2026-01-25T21:38:07.678000+00:00,17.349,idea64
2026-01-25T21:38:02.571000+00:00,4.083,idea64
2026-01-25T21:37:58.500000+00:00,3.048,idea64
2026-01-25T21:37:47.245000+00:00,10.23,Messenger
2026-01-25T21:37:44.179000+00:00,2.049,idea64
2026-01-25T21:37:36.003000+00:00,7.149,Messenger
2026-01-25T21:37:30.899000+00:00,3.069,idea64
2026-01-25T21:37:26.822000+00:00,3.053,Messenger
2026-01-25T21:37:14.537000+00:00,10.246,idea64
2026-01-25T21:37:07.439000+00:00,6.085,idea64
2026-01-25T21:37:02.360000+00:00,4.065,idea64
2026-01-25T21:36:51.099000+00:00,8.187,idea64
2026-01-25T21:36:47+00:00,3.073,Messenger
2026-01-25T21:36:35.767000+00:00,10.209,idea64
2026-01-25T21:36:13.279000+00:00,18.407,idea64
2026-01-25T21:36:06.133000+00:00,6.123,Messenger
2026-01-25T21:36:01.043000+00:00,2.038,idea64
2026-01-25T21:35:30.389000+00:00,29.636,Messenger
2026-01-25T21:34:30.151000+00:00,59.213,idea64
2026-01-25T21:34:14.850000+00:00,14.278,idea64
2026-01-25T21:34:10.752000+00:00,3.071,Chrome
2026-01-25T21:34:06.688000+00:00,3.046,idea64
2026-01-25T21:34:04.660000+00:00,1.011,Messenger
2026-01-25T21:33:38.222000+00:00,25.42,idea64
2026-01-25T21:33:36.197000+00:00,1.013,Teams
2026-01-25T21:33:27.054000+00:00,8.12,explorer
2026-01-25T21:33:25.026000+00:00,1.018,explorer
2026-01-25T21:33:19.960000+00:00,2.028,explorer
2026-01-25T21:33:13.851000+00:00,5.09,idea64
2026-01-25T21:33:06.735000+00:00,6.106,idea64
2026-01-25T21:32:58.612000+00:00,6.1,idea64
2026-01-25T21:32:35.279000+00:00,22.317,idea64
2026-01-25T21:32:24.119000+00:00,10.14,idea64
2026-01-25T21:32:01.802000+00:00,21.307,idea64
2026-01-25T21:31:59.779000+00:00,1.015,idea64
2026-01-25T21:31:56.713000+00:00,1.024,SearchHost
2026-01-25T21:31:52.640000+00:00,2.038,idea64
2026-01-25T21:31:50.611000+00:00,1.018,explorer
2026-01-25T21:31:38.386000+00:00,11.207,explorer
2026-01-25T21:31:35.330000+00:00,2.031,idea64
2026-01-25T21:31:32.261000+00:00,2.053,idea64
2026-01-25T21:31:29.203000+00:00,1.019,SearchHost
2026-01-25T21:31:22.064000+00:00,6.114,Chrome
2026-01-25T21:31:04.768000+00:00,15.261,Messenger
2026-01-25T21:31:02.724000+00:00,1.022,SearchHost
2026-01-25T21:31:00.700000+00:00,1.013,Chrome
2026-01-25T21:30:36.176000+00:00,22.481,idea64
2026-01-25T21:30:32.103000+00:00,3.055,Chrome
2026-01-25T21:30:30.066000+00:00,1.012,Chrome
2026-01-25T21:30:28.041000+00:00,1.011,Chrome
2026-01-25T21:30:26.009000+00:00,1.021,explorer
2026-01-25T21:30:22.939000+00:00,1.025,Messenger
2026-01-25T21:30:17.825000+00:00,4.101,idea64
2026-01-25T21:30:13.741000+00:00,3.072,idea64
2026-01-25T21:30:06.595000+00:00,6.124,idea64
2026-01-25T21:29:54.382000+00:00,11.191,explorer
2026-01-25T21:29:46.218000+00:00,6.122,idea64
2026-01-25T21:29:42.154000+00:00,2.036,Acrobat
2026-01-25T21:29:33.016000+00:00,7.103,Acrobat
2026-01-25T21:29:22.810000+00:00,9.185,idea64
2026-01-25T21:29:19.692000+00:00,2.053,idea64
2026-01-25T21:29:13.570000+00:00,3.056,explorer
2026-01-25T21:28:59.340000+00:00,13.215,idea64
2026-01-25T21:28:57.304000+00:00,1.021,idea64
2026-01-25T21:28:55.259000+00:00,1.027,idea64
2026-01-25T21:28:53.214000+00:00,1.028,Messenger
2026-01-25T21:28:40.973000+00:00,10.197,Messenger
2026-01-25T21:28:35.874000+00:00,4.071,idea64
2026-01-25T21:28:28.769000+00:00,6.091,Messenger
2026-01-25T21:28:06.350000+00:00,20.384,idea64
2026-01-25T21:28:03.283000+00:00,2.036,idea64
2026-01-25T21:27:59.213000+00:00,3.044,idea64
2026-01-25T21:27:57.167000+00:00,1.018,explorer
2026-01-25T21:27:55.137000+00:00,1.019,SearchHost
2026-01-25T21:27:45.973000+00:00,8.147,explorer
2026-01-25T21:27:42.918000+00:00,2.038,explorer
2026-01-25T21:27:39.880000+00:00,1.004,explorer
2026-01-25T21:27:36.843000+00:00,2.024,explorer
2026-01-25T21:27:32.783000+00:00,3.05,explorer
2026-01-25T21:27:20.569000+00:00,7.121,idea64
2026-01-25T21:27:12.398000+00:00,7.161,idea64
2026-01-25T21:27:09.333000+00:00,1.014,idea64
2026-01-25T21:27:05.272000+00:00,3.037,explorer
2026-01-25T21:26:54.088000+00:00,9.147,Chrome
2026-01-25T21:26:52.056000+00:00,1.015,Chrome
2026-01-25T21:26:48.997000+00:00,2.03,Chrome
2026-01-25T21:26:41.878000+00:00,6.102,Chrome
2026-01-25T21:26:32.714000+00:00,4.067,Chrome
2026-01-25T21:26:29.661000+00:00,1.015,Chrome
2026-01-25T21:26:20.490000+00:00,8.152,Chrome
2026-01-25T21:26:11.341000+00:00,8.13,Chrome
2026-01-25T21:26:06.259000+00:00,3.047,Chrome
2026-01-25T21:25:12.287000+00:00,52.959,Messenger
2026-01-25T21:25:03.135000+00:00,8.127,Chrome
2026-01-25T21:25:00.076000+00:00,2.042,Chrome
2026-01-25T21:24:57.024000+00:00,2.036,explorer
