timestamp,duration,data.app
2026-01-24T10:07:51.549Z,0.315,POCO Launcher
2026-01-24T10:04:53.362Z,178.185,Telefon
2026-01-24T09:59:48.262Z,0.547,POCO Launcher
2026-01-24T09:58:12.991Z,0.1,Chrome
2026-01-24T09:58:11.007Z,1.971,Chrome
2026-01-24T09:58:09.967Z,1.033,POCO Launcher
2026-01-24T09:58:08.124Z,1.828,Chrome
2026-01-24T09:56:36.689Z,4.196,POCO Launcher
2026-01-24T09:54:07.201Z,149.456,Kalendarz
2026-01-24T09:54:06.800Z,0.363,Kalendarz
2026-01-24T09:51:21.206Z,3.323,Telefon
2026-01-24T09:50:49.186Z,31.999,Telefon
2026-01-24T09:50:39.145Z,10.003,Telefon
2026-01-24T09:50:33.544Z,5.512,POCO Launcher
2026-01-24T09:49:43.642Z,1.549,POCO Launcher
2026-01-24T09:43:38.076Z,3.348,POCO Launcher
2026-01-24T09:41:37.674Z,0.888,POCO Launcher
2026-01-24T09:41:01.625Z,29.386,IKO
2026-01-24T09:41:00.272Z,1.335,IKO
2026-01-24T09:40:50.596Z,9.527,POCO Launcher
2026-01-24T09:38:35.890Z,2.08,Usługi Google Play
2026-01-24T09:38:33.571Z,2.29,UI systemu
2026-01-24T09:38:31.234Z,2.28,Spotify
2026-01-24T09:38:30.997Z,0.224,Spotify
2026-01-24T09:37:37.718Z,39.249,Messenger
2026-01-24T09:37:36.025Z,1.667,POCO Launcher
2026-01-24T09:37:18.661Z,1.337,UI systemu
2026-01-24T09:37:16.926Z,1.697,POCO Launcher
2026-01-24T09:32:12.890Z,50.646,Messenger
2026-01-24T09:30:19.723Z,46.848,Messenger
2026-01-24T09:29:24.239Z,23.848,Messenger
2026-01-24T09:28:24.951Z,44.118,Messenger
2026-01-24T09:28:23.833Z,1.079,POCO Launcher
2026-01-24T09:27:18.870Z,0.227,POCO Launcher
2026-01-24T09:20:14.527Z,60.469,Messenger
2026-01-24T09:19:27.871Z,44.015,Messenger
2026-01-24T09:19:16.425Z,6.199,Messenger
2026-01-24T09:19:13.659Z,2.736,POCO Launcher
2026-01-24T09:18:01.295Z,1.161,POCO Launcher
2026-01-24T09:16:04.350Z,37.348,Messenger
2026-01-24T09:14:19.197Z,73.727,Messenger
2026-01-24T09:14:16.985Z,2.195,POCO Launcher
2026-01-24T09:08:49.976Z,0.254,Messenger
2026-01-24T09:08:44.276Z,1.229,POCO Launcher
2026-01-24T09:08:35.245Z,3.014,POCO Launcher
2026-01-24T09:07:52.740Z,1.549,Galeria
2026-01-24T09:07:48.977Z,3.753,Galeria
2026-01-24T09:07:42.869Z,6.098,POCO Launcher
2026-01-24T09:03:27.623Z,11.188,POCO Launcher
2026-01-24T08:49:23.639Z,1.512,Spotify
2026-01-24T08:48:52.245Z,31.387,Spotify
2026-01-24T08:48:52.161Z,0.063,Spotify
2026-01-24T08:48:50.381Z,1.772,POCO Launcher
2026-01-24T08:48:08.515Z,2.14,WhatsApp
2026-01-24T08:47:33.518Z,34.976,Messenger
2026-01-24T08:47:19.558Z,10.109,Messenger
2026-01-24T08:47:19.377Z,0.172,Messenger
2026-01-24T08:47:09.307Z,0.132,Messenger
2026-01-24T08:46:43.855Z,25.442,WhatsApp
2026-01-24T08:46:00.540Z,0.087,Messenger
2026-01-24T08:45:49.794Z,10.737,Messenger
2026-01-24T08:45:49.527Z,0.263,Messenger
2026-01-24T08:45:28.478Z,21.035,Jakdojade
2026-01-24T08:45:27.487Z,0.963,Jakdojade
2026-01-24T08:45:24.707Z,2.773,Jakdojade
2026-01-24T08:45:23.308Z,1.383,Jakdojade
2026-01-24T08:44:37.793Z,45.502,Jakdojade
2026-01-24T08:44:28.516Z,9.251,Jakdojade
2026-01-24T08:44:27.162Z,1.344,Jakdojade
2026-01-24T08:43:47.808Z,15.408,Spotify
2026-01-24T08:38:58.682Z,27.141,Spotify
2026-01-24T08:35:53.458Z,83.057,Spotify
2026-01-24T08:35:53.379Z,0.069,Spotify
2026-01-24T08:35:47.447Z,5.92,POCO Launcher
2026-01-24T08:28:22.250Z,0.203,Spotify
2026-01-24T08:25:00.728Z,10.148,Mój kalendarzyk
2026-01-24T08:24:38.256Z,22.456,Mój kalendarzyk
2026-01-24T08:24:36.290Z,1.957,Mój kalendarzyk
2026-01-24T08:24:35.464Z,0.815,Mój kalendarzyk
2026-01-24T08:24:35.409Z,0.054,POCO Launcher
2026-01-24T08:24:35.166Z,0.226,Mój kalendarzyk
2026-01-24T08:24:35.083Z,0.081,Mój kalendarzyk
2026-01-24T08:24:34.934Z,0.138,Mój kalendarzyk
2026-01-24T08:24:32.364Z,2.568,POCO Launcher
2026-01-24T08:24:24.516Z,7.847,Mój kalendarzyk
2026-01-24T08:24:12.032Z,12.47,Mój kalendarzyk
2026-01-24T08:24:11.491Z,0.526,Mój kalendarzyk
2026-01-24T08:24:05.978Z,5.503,Mój kalendarzyk
2026-01-24T08:24:00.103Z,5.868,POCO Launcher
2026-01-24T07:21:21.324Z,0.134,Chrome
2026-01-24T07:21:13.329Z,7.985,Chrome
2026-01-24T07:10:52.294Z,11.226,Messenger
2026-01-24T07:10:43.131Z,9.148,Messenger
2026-01-24T07:10:42.950Z,0.176,Messenger
2026-01-24T07:08:03.405Z,159.513,Chrome
2026-01-24T07:07:30.192Z,0.101,Chrome
2026-01-24T07:07:25.878Z,4.295,Chrome
2026-01-24T07:06:26.268Z,2.076,POCO Launcher
2026-01-24T06:40:06.103Z,0.111,Zegar
2026-01-24T06:40:03.252Z,2.847,Zegar
