timestamp,duration,data.app
2026-01-26T11:44:13.129Z,1.52,Samsung Internet
2026-01-26T11:44:12.646Z,0.482,Samsung Internet
2026-01-26T11:44:12.611Z,0.028,Samsung Internet
2026-01-26T11:39:58.614Z,253.99,ActivityWatch
2026-01-26T11:39:52.900Z,5.704,One UI Home
2026-01-26T11:23:11.379Z,604.881,One UI Home
2026-01-26T11:23:11.379Z,604.881,One UI Home
2026-01-26T11:16:58.025Z,18.315,Gmail
2026-01-26T11:16:53.641Z,4.378,Gmail
2026-01-26T11:16:51.287Z,2.35,My Files
2026-01-26T11:16:45.833Z,5.448,Files
2026-01-26T11:16:45.642Z,0.186,Photos and videos
2026-01-26T11:16:41.655Z,3.984,Gmail
2026-01-26T11:16:10.472Z,31.177,Gmail
2026-01-26T11:16:10.359Z,0.099,Permission controller
2026-01-26T11:16:10.003Z,0.352,Gmail
2026-01-26T11:16:07.267Z,2.73,One UI Home
2026-01-26T11:16:05.761Z,1.503,Samsung Internet
2026-01-26T11:16:03.233Z,2.525,Samsung Internet
2026-01-26T11:16:02.427Z,0.804,Samsung Internet
2026-01-26T11:16:02.390Z,0.031,Samsung Internet
2026-01-26T11:15:47.515Z,14.867,ActivityWatch
2026-01-26T11:13:16.865Z,150.616,One UI Home
2026-01-26T11:13:16.865Z,150.616,One UI Home
2026-01-26T11:10:45.011Z,31.23,One UI Home
2026-01-26T10:51:01.261Z,766.27,One UI Home
2026-01-26T10:50:10.550Z,7.764,One UI Home
2026-01-26T10:43:33.090Z,344.393,One UI Home
2026-01-26T10:41:36.056Z,16.13,One UI Home
2026-01-26T10:40:39.344Z,0.919,One UI Home
2026-01-26T10:40:14.551Z,0.556,One UI Home
2026-01-26T10:37:14.776Z,0.802,One UI Home
2026-01-26T10:36:21.228Z,0.958,One UI Home
2026-01-26T10:36:20.758Z,0.468,Clock
2026-01-26T10:36:19.727Z,1.03,One UI Home
2026-01-26T10:35:47.661Z,32.065,Vinted
2026-01-26T10:35:39.458Z,8.197,One UI Home
2026-01-26T10:34:44.844Z,28.479,One UI Home
2026-01-26T10:26:58.414Z,0.9,One UI Home
2026-01-26T10:16:25.529Z,626.412,One UI Home
2026-01-26T10:14:05.919Z,95.227,One UI Home
2026-01-26T10:14:05.919Z,95.227,One UI Home
2026-01-26T10:13:22.196Z,2.891,One UI Home
2026-01-26T10:12:46.114Z,0.563,Mobile USOS PW
2026-01-26T10:12:31.346Z,14.765,Chrome
2026-01-26T10:12:31.250Z,0.089,Chrome
2026-01-26T10:12:29.568Z,1.675,Mobile USOS PW
2026-01-26T10:12:26.547Z,3.018,Mobile USOS PW
2026-01-26T10:12:25.820Z,0.719,One UI Home
2026-01-26T10:12:21.758Z,4.06,Mobile USOS PW
2026-01-26T10:12:21.342Z,0.406,One UI Home
2026-01-26T10:12:19.720Z,1.62,Mobile USOS PW
2026-01-26T10:12:19.698Z,0.019,Messenger
2026-01-26T10:12:06.299Z,13.394,Mobile USOS PW
2026-01-26T10:11:57.041Z,9.251,One UI Home
2026-01-26T10:11:20.575Z,36.464,Messenger
2026-01-26T10:11:13.021Z,5.228,One UI Home
2026-01-26T09:39:49.025Z,4.537,One UI Home
2026-01-26T09:39:48.505Z,0.519,One UI Home
2026-01-26T09:39:46.334Z,2.17,One UI Home
2026-01-26T09:34:52.473Z,0.465,One UI Home
2026-01-26T09:25:53.933Z,1.245,Google Play Store
2026-01-26T09:25:53.887Z,0.044,Google Play Store
2026-01-26T09:23:23.893Z,149.991,Samsung Internet
2026-01-26T09:23:23.280Z,0.61,One UI Home
2026-01-26T09:22:31.021Z,0.532,One UI Home
2026-01-26T09:22:27.323Z,3.695,Pinterest
2026-01-26T09:22:27.253Z,0.068,Pinterest
2026-01-26T09:22:25.566Z,1.679,One UI Home
2026-01-26T09:19:47.685Z,0.833,One UI Home
2026-01-26T09:18:05.147Z,102.535,Pinterest
2026-01-26T09:17:40.313Z,0.766,One UI Home
2026-01-26T09:17:24.895Z,15.414,Pinterest
2026-01-26T09:17:24.822Z,0.071,Pinterest
2026-01-26T09:17:23.776Z,1.041,One UI Home
2026-01-26T09:04:15.020Z,0.081,Pinterest
2026-01-26T09:04:14.037Z,0.98,One UI Home
2026-01-26T09:00:30.900Z,223.136,Vinted
2026-01-26T09:00:30.867Z,0.029,Messenger
2026-01-26T08:54:09.885Z,380.978,Vinted
2026-01-26T08:54:07.743Z,2.136,One UI Home
